vintage,soc_code,employment,wage,bill,basis
2024,29-2032,86460.0,92550.0,8001873000.0,national file
2024,29-2033,16960.0,99690.0,1690742400.0,national file
2024,29-2034,223460.0,79760.0,17823169600.0,national file
2024,29-2035,41530.0,91020.0,3780060600.0,national file
2024,29-2036,3970.0,141420.0,561437400.0,national file
2024,29-2042,177980.0,44790.0,7971724200.0,national file
2024,29-2043,99530.0,60610.0,6032513300.0,national file
2024,29-2051,29950.0,39560.0,1184822000.0,national file
2024,29-2052,487920.0,44800.0,21858816000.0,national file
2024,29-2053,136300.0,45000.0,6133500000.0,national file
2024,29-2055,113890.0,65810.0,7495100900.0,national file
2024,29-2056,131320.0,46280.0,6077489600.0,national file
2024,29-2057,76520.0,45360.0,3470947200.0,national file
2024,29-2061,632430.0,64150.0,40570384500.0,national file
2024,29-2072,187910.0,55970.0,10517322700.0,national file
2024,29-2081,79690.0,49970.0,3982109300.0,national file
2024,29-2091,9930.0,81330.0,807606900.0,national file
2024,29-2092,10580.0,63930.0,676379400.0,national file
2024,29-2099,174060.0,56370.0,9811762200.0,national file
2024,29-9021,37620.0,73410.0,2761684200.0,national file
2024,29-9091,28950.0,63960.0,1851642000.0,national file
2024,29-9092,3510.0,102890.0,361143900.0,national file
2024,29-9093,22860.0,67190.0,1535963400.0,national file
2024,29-9099,36970.0,73200.0,2706204000.0,national file
2024,31-1120,3988140.0,34990.0,139545018600.0,national file
2024,31-1131,1388430.0,41270.0,57300506100.0,national file
2024,31-1132,53020.0,40070.0,2124511400.0,national file
2024,31-1133,34900.0,43610.0,1521989000.0,national file
2024,31-2011,47910.0,68540.0,3283751400.0,national file
2024,31-2012,5000.0,41850.0,209250000.0,national file
2024,31-2021,108010.0,67160.0,7253951600.0,national file
2024,31-2022,44010.0,35510.0,1562795100.0,national file
2024,31-9011,96040.0,63430.0,6091817200.0,national file
2024,31-9091,375430.0,48860.0,18343509800.0,national file
2024,31-9092,793460.0,44720.0,35483531200.0,national file
2024,31-9093,72760.0,48990.0,3564512400.0,national file
2024,31-9094,43070.0,39210.0,1688774700.0,national file
2024,31-9095,41100.0,40290.0,1655919000.0,national file
2024,31-9096,114190.0,38990.0,4452268100.0,national file
2024,31-9097,138880.0,44390.0,6164883200.0,national file
2024,31-9099,103650.0,48760.0,5053974000.0,national file
2024,33-1011,53390.0,82260.0,4391861400.0,national file
2024,33-1012,153130.0,110990.0,16995898700.0,national file
2024,33-1021,93680.0,97030.0,9089770400.0,national file
2024,33-1091,70310.0,62990.0,4428826900.0,national file
2024,33-1099,20460.0,73320.0,1500127200.0,national file
2024,33-2011,332240.0,63890.0,21226813600.0,national file
2024,33-2021,14050.0,87440.0,1228532000.0,national file
2024,33-2022,2780.0,61820.0,171859600.0,national file
2024,33-3011,16910.0,62180.0,1051463800.0,national file
2024,33-3012,365380.0,62760.0,22931248800.0,national file
2024,33-3021,110790.0,98770.0,10942728300.0,national file
2024,33-3031,6420.0,67990.0,436495800.0,national file
2024,33-3041,7770.0,51840.0,402796800.0,national file
2024,33-3051,666990.0,79320.0,52905646800.0,national file
2024,33-3052,3000.0,91820.0,275460000.0,national file
2024,33-9011,11790.0,49240.0,580539600.0,national file
2024,33-9021,38700.0,61680.0,2387016000.0,national file
2024,33-9031,10000.0,46710.0,467100000.0,national file
2024,33-9032,1241770.0,42890.0,53259515300.0,national file
2024,33-9091,90180.0,42910.0,3869623800.0,national file
2024,33-9092,143590.0,34700.0,4982573000.0,national file
2024,33-9093,46340.0,61840.0,2865665600.0,national file
2024,33-9094,72140.0,35270.0,2544377800.0,national file
2024,33-9099,83110.0,48210.0,4006733100.0,national file
2024,35-1011,182320.0,64720.0,11799750400.0,national file
2024,35-1012,1187460.0,44900.0,53316954000.0,national file
2024,35-2011,668230.0,31140.0,20808682200.0,national file
2024,35-2012,448260.0,37310.0,16724580600.0,national file
2024,35-2013,900.0,51290.0,46161000.0,national file
2024,35-2014,1452130.0,37730.0,54788864900.0,national file
2024,35-2015,150420.0,35660.0,5363977200.0,national file
2024,35-2019,23590.0,38000.0,896420000.0,national file
2024,35-2021,888770.0,33940.0,30164853800.0,national file
2024,35-3011,745610.0,39880.0,29734926800.0,national file
2024,35-3023,3780930.0,31350.0,118532155500.0,national file
2024,35-3031,2302690.0,38360.0,88331188400.0,national file
2024,35-3041,271780.0,35030.0,9520453400.0,national file
2024,35-9011,522010.0,34190.0,17847521900.0,national file
2024,35-9021,471670.0,33220.0,15668877400.0,national file
2024,35-9031,427150.0,32030.0,13681614500.0,national file
2024,35-9099,89580.0,35990.0,3223984200.0,national file
2024,37-1011,174660.0,51170.0,8937352200.0,national file
2024,37-1012,124130.0,59380.0,7370839400.0,national file
2024,37-2011,2199900.0,37460.0,82408254000.0,national file
2024,37-2012,854910.0,36180.0,30930643800.0,national file
2024,37-2019,16370.0,44150.0,722735500.0,national file
2024,37-2021,96110.0,45800.0,4401838000.0,national file
2024,37-3011,943430.0,40880.0,38567418400.0,national file
2024,37-3012,25200.0,45960.0,1158192000.0,national file
2024,37-3013,47870.0,54970.0,2631413900.0,national file
2024,37-3019,13580.0,47180.0,640704400.0,national file
2024,39-1013,25530.0,62600.0,1598178000.0,national file
2024,39-1014,92830.0,51400.0,4771462000.0,national file
2024,39-1022,107060.0,50920.0,5451495200.0,national file
2024,39-2011,20110.0,45780.0,920635800.0,national file
2024,39-2021,277300.0,34750.0,9636175000.0,national file
2024,39-3011,82980.0,40420.0,3354051600.0,national file
2024,39-3012,7600.0,32570.0,247532000.0,national file
2024,39-3019,14920.0,37590.0,560842800.0,national file
2024,39-3021,1950.0,50290.0,98065500.0,national file
2024,39-3031,119210.0,31770.0,3787301700.0,national file
2024,39-3091,371590.0,31350.0,11649346500.0,national file
2024,39-3092,6290.0,65890.0,414448100.0,national file
2024,39-3093,14960.0,36490.0,545890400.0,national file
2024,39-3099,8060.0,36180.0,291610800.0,national file
2024,39-4011,3420.0,57520.0,196718400.0,national file
2024,39-4012,2950.0,44790.0,132130500.0,national file
2024,39-4021,30560.0,35900.0,1097104000.0,national file
2024,39-4031,25700.0,56340.0,1447938000.0,national file
2024,39-5011,18100.0,47800.0,865180000.0,national file
2024,39-5012,295460.0,43460.0,12840691600.0,national file
2024,39-5091,3320.0,75410.0,250361200.0,national file
2024,39-5092,147820.0,36910.0,5456036200.0,national file
2024,39-5093,8890.0,30830.0,274078700.0,national file
2024,39-5094,70240.0,48670.0,3418580800.0,national file
2024,39-6011,31220.0,36960.0,1153891200.0,national file
2024,39-6012,44200.0,40770.0,1802034000.0,national file
2024,39-7010,49010.0,43090.0,2111840900.0,national file
2024,39-9011,520180.0,33140.0,17238765200.0,national file
2024,39-9031,303620.0,51360.0,15593923200.0,national file
2024,39-9032,309640.0,37170.0,11509318800.0,national file
2024,39-9041,82810.0,41590.0,3444067900.0,national file
2024,39-9099,62390.0,37990.0,2370196100.0,national file
2024,41-1011,1113160.0,52350.0,58273926000.0,national file
2024,41-1012,219010.0,97870.0,21434508700.0,national file
2024,41-2011,3148030.0,31810.0,100138834300.0,national file
2024,41-2012,21930.0,36820.0,807462600.0,national file
2024,41-2021,398620.0,43700.0,17419694000.0,national file
2024,41-2022,265060.0,42390.0,11235893400.0,national file
2024,41-2031,3800250.0,37150.0,141179287500.0,national file
2024,41-3011,97470.0,76350.0,7441834500.0,national file
2024,41-3021,469480.0,81510.0,38267314800.0,national file
2024,41-3031,472300.0,110400.0,52141920000.0,national file
2024,41-3041,59150.0,52690.0,3116613500.0,national file
2024,41-3091,1189330.0,81260.0,96644955800.0,national file
2024,41-4011,293930.0,114520.0,33660863600.0,national file
2024,41-4012,1266860.0,81470.0,103211084200.0,national file
2024,41-9011,64770.0,43730.0,2832392100.0,national file
2024,41-9012,5350.0,81540.0,436239000.0,national file
2024,41-9021,49590.0,91660.0,4545419400.0,national file
2024,41-9022,190600.0,70970.0,13526882000.0,national file
2024,41-9031,56690.0,130410.0,7392942900.0,national file
2024,41-9041,66430.0,36340.0,2414066200.0,national file
2024,41-9091,4590.0,39890.0,183095100.0,national file
2024,41-9099,99070.0,57030.0,5649962100.0,national file
2024,43-1011,1495580.0,71560.0,107023704800.0,national file
2024,43-2011,35730.0,42130.0,1505304900.0,national file
2024,43-2021,3950.0,42880.0,169376000.0,national file
2024,43-2099,1390.0,55890.0,77687100.0,national file
2024,43-3011,165020.0,48370.0,7982017400.0,national file
2024,43-3021,417500.0,49490.0,20662075000.0,national file
2024,43-3031,1455770.0,52020.0,75729155400.0,national file
2024,43-3041,13490.0,38600.0,520714000.0,national file
2024,43-3051,156950.0,56870.0,8925746500.0,national file
2024,43-3061,59900.0,50430.0,3020757000.0,national file
2024,43-3071,339340.0,40940.0,13892579600.0,national file
2024,43-3099,37030.0,55330.0,2048869900.0,national file
2024,43-4011,40090.0,67680.0,2713291200.0,national file
2024,43-4021,6260.0,46610.0,291778600.0,national file
2024,43-4031,170010.0,51200.0,8704512000.0,national file
2024,43-4041,11960.0,51270.0,613189200.0,national file
2024,43-4051,2725930.0,45380.0,123702703400.0,national file
2024,43-4061,156260.0,53970.0,8433352200.0,national file
2024,43-4071,78980.0,43700.0,3451426000.0,national file
2024,43-4081,261430.0,34740.0,9082078200.0,national file
2024,43-4111,157310.0,45400.0,7141874000.0,national file
2024,43-4121,80070.0,37910.0,3035453700.0,national file
2024,43-4131,173100.0,51050.0,8836755000.0,national file
2024,43-4141,38030.0,47610.0,1810608300.0,national file
2024,43-4151,83420.0,46270.0,3859843400.0,national file
2024,43-4161,92580.0,50950.0,4716951000.0,national file
2024,43-4171,964530.0,38480.0,37115114400.0,national file
2024,43-4181,127440.0,47720.0,6081436800.0,national file
2024,43-4199,143910.0,50200.0,7224282000.0,national file
2024,43-5011,97800.0,55420.0,5420076000.0,national file
2024,43-5021,71920.0,40060.0,2881115200.0,national file
2024,43-5031,101140.0,54800.0,5542472000.0,national file
2024,43-5032,211000.0,53150.0,11214650000.0,national file
2024,43-5041,19620.0,55810.0,1094992200.0,national file
2024,43-5051,78060.0,61070.0,4767124200.0,national file
2024,43-5052,336040.0,59880.0,20122075200.0,national file
2024,43-5053,111930.0,58310.0,6526638300.0,national file
2024,43-5061,385000.0,60420.0,23261700000.0,national file
2024,43-5071,857630.0,44890.0,38499010700.0,national file
2024,43-5111,49720.0,46660.0,2319935200.0,national file
2024,43-6011,472770.0,77060.0,36431656200.0,national file
2024,43-6012,154540.0,60320.0,9321852800.0,national file
2024,43-6013,830760.0,45580.0,37866040800.0,national file
2024,43-6014,1737820.0,47640.0,82789744800.0,national file
2024,43-9021,135280.0,42070.0,5691229600.0,national file
2024,43-9022,36030.0,49730.0,1791771900.0,national file
2024,43-9031,4000.0,60250.0,241000000.0,national file
2024,43-9041,229070.0,51980.0,11907058600.0,national file
2024,43-9051,62730.0,40200.0,2521746000.0,national file
2024,43-9061,2510550.0,45470.0,114154708500.0,national file
2024,43-9071,24740.0,41620.0,1029678800.0,national file
2024,43-9081,5160.0,52730.0,272086800.0,national file
2024,43-9111,5900.0,55470.0,327273000.0,national file
2024,43-9199,195890.0,48700.0,9539843000.0,national file
2024,45-1011,29530.0,63360.0,1871020800.0,national file
2024,45-2011,12090.0,55650.0,672808500.0,national file
2024,45-2021,1730.0,56150.0,97139500.0,national file
2024,45-2041,26870.0,36080.0,969469600.0,national file
2024,45-2091,30940.0,43920.0,1358884800.0,national file
2024,45-2092,261690.0,37850.0,9904966500.0,national file
2024,45-2093,35420.0,38580.0,1366503600.0,national file
2024,45-2099,4980.0,45780.0,227984400.0,national file
2024,45-4011,5630.0,42830.0,241132900.0,national file
2024,45-4021,4110.0,59120.0,242983200.0,national file
2024,45-4022,22520.0,52020.0,1171490400.0,national file
2024,45-4023,3310.0,48130.0,159310300.0,national file
2024,45-4029,2160.0,53820.0,116251200.0,national file
2024,47-1011,806080.0,84500.0,68113760000.0,national file
2024,47-2011,10170.0,76900.0,782073000.0,national file
2024,47-2021,53520.0,65390.0,3499672800.0,national file
2024,47-2022,8750.0,57220.0,500675000.0,national file
2024,47-2031,697740.0,64040.0,44683269600.0,national file
2024,47-2041,14980.0,55860.0,836782800.0,national file
2024,47-2042,24850.0,60550.0,1504667500.0,national file
2024,47-2043,4140.0,50880.0,210643200.0,national file
2024,47-2044,38740.0,57590.0,2231036600.0,national file
2024,47-2051,205230.0,59360.0,12182452800.0,national file
2024,47-2053,1450.0,62330.0,90378500.0,national file
2024,47-2061,1057660.0,51260.0,54215651600.0,national file
2024,47-2071,45680.0,58660.0,2679588800.0,national file
2024,47-2072,3040.0,79000.0,240160000.0,national file
2024,47-2073,469270.0,65180.0,30587018600.0,national file
2024,47-2081,82900.0,62810.0,5206949000.0,national file
2024,47-2082,12500.0,70390.0,879875000.0,national file
2024,47-2111,742580.0,69630.0,51705845400.0,national file
2024,47-2121,57000.0,60260.0,3434820000.0,national file
2024,47-2131,38610.0,53440.0,2063318400.0,national file
2024,47-2132,25640.0,63540.0,1629165600.0,national file
2024,47-2141,224180.0,53710.0,12040707800.0,national file
2024,47-2142,1520.0,51900.0,78888000.0,national file
2024,47-2151,33580.0,54270.0,1822386600.0,national file
2024,47-2152,455940.0,69940.0,31888443600.0,national file
2024,47-2161,20880.0,61000.0,1273680000.0,national file
2024,47-2171,14140.0,62640.0,885729600.0,national file
2024,47-2181,136740.0,57090.0,7806486600.0,national file
2024,47-2211,117470.0,66110.0,7765941700.0,national file
2024,47-2221,64720.0,69270.0,4483154400.0,national file
2024,47-2231,28280.0,57380.0,1622706400.0,national file
2024,47-3011,15660.0,49730.0,778771800.0,national file
2024,47-3012,24610.0,42080.0,1035588800.0,national file
2024,47-3013,64440.0,42900.0,2764476000.0,national file
2024,47-3014,7220.0,40880.0,295153600.0,national file
2024,47-3015,43640.0,41720.0,1820660800.0,national file
2024,47-3016,5170.0,42070.0,217501900.0,national file
2024,47-3019,25510.0,44040.0,1123460400.0,national file
2024,47-4011,137210.0,76430.0,10486960300.0,national file
2024,47-4021,23340.0,104860.0,2447432400.0,national file
2024,47-4031,22640.0,50550.0,1144452000.0,national file
2024,47-4041,50570.0,55740.0,2818771800.0,national file
2024,47-4051,151750.0,51410.0,7801467500.0,national file
2024,47-4061,16480.0,68270.0,1125089600.0,national file
2024,47-4071,29050.0,52730.0,1531806500.0,national file
2024,47-4090,33530.0,52910.0,1774072300.0,national file
2024,47-5011,11040.0,62490.0,689889600.0,national file
2024,47-5012,13090.0,70080.0,917347200.0,national file
2024,47-5013,44120.0,61530.0,2714703600.0,national file
2024,47-5022,34210.0,57860.0,1979390600.0,national file
2024,47-5023,17410.0,63260.0,1101356600.0,national file
2024,47-5032,5680.0,66840.0,379651200.0,national file
2024,47-5041,14340.0,63920.0,916612800.0,national file
2024,47-5043,2230.0,74760.0,166714800.0,national file
2024,47-5044,6130.0,68470.0,419721100.0,national file
2024,47-5049,3480.0,67830.0,236048400.0,national file
2024,47-5051,3080.0,50540.0,155663200.0,national file
2024,47-5071,45330.0,49060.0,2223889800.0,national file
2024,47-5081,6720.0,50330.0,338217600.0,national file
2024,47-5099,6070.0,54780.0,332514600.0,national file
2024,49-1011,600680.0,82930.0,49814392400.0,national file
2024,49-2011,73010.0,49820.0,3637358200.0,national file
2024,49-2021,11400.0,69180.0,788652000.0,national file
2024,49-2022,153890.0,66650.0,10256768500.0,national file
2024,49-2091,20900.0,82350.0,1721115000.0,national file
2024,49-2092,16570.0,56820.0,941507400.0,national file
2024,49-2093,7310.0,80980.0,591963800.0,national file
2024,49-2094,59990.0,72950.0,4376270500.0,national file
2024,49-2095,23040.0,97460.0,2245478400.0,national file
2024,49-2096,10140.0,50240.0,509433600.0,national file
2024,49-2097,22170.0,55740.0,1235755800.0,national file
2024,49-2098,81510.0,60040.0,4893860400.0,national file
2024,49-3011,136390.0,80780.0,11017584200.0,national file
2024,49-3021,155220.0,58830.0,9131592600.0,national file
2024,49-3022,18940.0,49580.0,939045200.0,national file
2024,49-3023,688840.0,55260.0,38065298400.0,national file
2024,49-3031,287230.0,62480.0,17946130400.0,national file
2024,49-3041,36880.0,55290.0,2039095200.0,national file
2024,49-3042,180270.0,67580.0,12182646600.0,national file
2024,49-3043,18300.0,67610.0,1237263000.0,national file
2024,49-3051,24250.0,56450.0,1368912500.0,national file
2024,49-3052,14010.0,49650.0,695596500.0,national file
2024,49-3053,34240.0,48200.0,1650368000.0,national file
2024,49-3091,12590.0,41550.0,523114500.0,national file
2024,49-3092,18710.0,55380.0,1036159800.0,national file
2024,49-3093,106620.0,39140.0,4173106800.0,national file
2024,49-9011,27970.0,54110.0,1513456700.0,national file
2024,49-9012,46920.0,75970.0,3564512400.0,national file
2024,49-9021,396870.0,62690.0,24879780300.0,national file
2024,49-9031,31940.0,53580.0,1711345200.0,national file
2024,49-9041,421940.0,67160.0,28337490400.0,national file
2024,49-9043,56540.0,61820.0,3495302800.0,national file
2024,49-9044,40660.0,68640.0,2790902400.0,national file
2024,49-9045,1100.0,61480.0,67628000.0,national file
2024,49-9051,123680.0,90110.0,11144804800.0,national file
2024,49-9052,98360.0,72440.0,7125198400.0,national file
2024,49-9061,2010.0,53420.0,107374200.0,national file
2024,49-9062,60830.0,66810.0,4064052300.0,national file
2024,49-9063,5730.0,49020.0,280884600.0,national file
2024,49-9064,1300.0,62450.0,81185000.0,national file
2024,49-9069,9680.0,70420.0,681665600.0,national file
2024,49-9071,1531700.0,52430.0,80307031000.0,national file
2024,49-9081,11220.0,67580.0,758247600.0,national file
2024,49-9091,28260.0,48530.0,1371457800.0,national file
2024,49-9092,3430.0,78110.0,267917300.0,national file
2024,49-9094,15550.0,55200.0,858360000.0,national file
2024,49-9095,2610.0,42620.0,111238200.0,national file
2024,49-9096,24190.0,66600.0,1611054000.0,national file
2024,49-9097,8210.0,84940.0,697357400.0,national file
2024,49-9098,97540.0,40750.0,3974755000.0,national file
2024,49-9099,183690.0,53270.0,9785166300.0,national file
2024,51-1011,685140.0,74540.0,51070335600.0,national file
2024,51-2011,32890.0,66510.0,2187513900.0,national file
2024,51-2021,12170.0,48940.0,595599800.0,national file
2024,51-2028,261140.0,45930.0,11994160200.0,national file
2024,51-2031,38420.0,56040.0,2153056800.0,national file
2024,51-2041,53380.0,52740.0,2815261200.0,national file
2024,51-2051,18520.0,47320.0,876366400.0,national file
2024,51-2061,230.0,42410.0,9754300.0,national file
2024,51-2090,1457800.0,44860.0,65396908000.0,national file
2024,51-3011,231890.0,37670.0,8735296300.0,national file
2024,51-3021,140040.0,41300.0,5783652000.0,national file
2024,51-3022,141090.0,38640.0,5451717600.0,national file
2024,51-3023,67500.0,40710.0,2747925000.0,national file
2024,51-3091,19500.0,44140.0,860730000.0,national file
2024,51-3092,171660.0,42830.0,7352197800.0,national file
2024,51-3093,27660.0,41930.0,1159783800.0,national file
2024,51-3099,57920.0,39260.0,2273939200.0,national file
2024,51-4021,65700.0,48170.0,3164769000.0,national file
2024,51-4022,8760.0,50900.0,445884000.0,national file
2024,51-4023,22350.0,50940.0,1138509000.0,national file
2024,51-4031,174430.0,47060.0,8208675800.0,national file
2024,51-4032,5310.0,50330.0,267252300.0,national file
2024,51-4033,70110.0,46600.0,3267126000.0,national file
2024,51-4034,18970.0,50190.0,952104300.0,national file
2024,51-4035,13810.0,52940.0,731101400.0,national file
2024,51-4041,298790.0,57390.0,17147558100.0,national file
2024,51-4051,20330.0,57290.0,1164705700.0,national file
2024,51-4052,5830.0,51320.0,299195600.0,national file
2024,51-4061,3230.0,65840.0,212663200.0,national file
2024,51-4062,1570.0,57930.0,90950100.0,national file
2024,51-4071,12720.0,46910.0,596695200.0,national file
2024,51-4072,154820.0,44130.0,6832206600.0,national file
2024,51-4081,129850.0,48590.0,6309411500.0,national file
2024,51-4111,55130.0,65100.0,3588963000.0,national file
2024,51-4121,424040.0,55100.0,23364604000.0,national file
2024,51-4122,36290.0,49270.0,1788008300.0,national file
2024,51-4191,14590.0,49030.0,715347700.0,national file
2024,51-4192,5610.0,65770.0,368969700.0,national file
2024,51-4193,31510.0,43820.0,1380768200.0,national file
2024,51-4194,5730.0,51790.0,296756700.0,national file
2024,51-4199,20270.0,45850.0,929379500.0,national file
2024,51-5111,23070.0,49130.0,1133429100.0,national file
2024,51-5112,145110.0,46620.0,6765028200.0,national file
2024,51-5113,36470.0,43040.0,1569668800.0,national file
2024,51-6011,195360.0,33990.0,6640286400.0,national file
2024,51-6021,26830.0,33370.0,895317100.0,national file
2024,51-6031,109590.0,36680.0,4019761200.0,national file
2024,51-6041,7640.0,36280.0,277179200.0,national file
2024,51-6042,3270.0,37230.0,121742100.0,national file
2024,51-6051,2240.0,34810.0,77974400.0,national file
2024,51-6052,16290.0,44050.0,717574500.0,national file
2024,51-6061,5820.0,39000.0,226980000.0,national file
2024,51-6062,8960.0,38500.0,344960000.0,national file
2024,51-6063,14530.0,39470.0,573499100.0,national file
2024,51-6064,20600.0,38440.0,791864000.0,national file
2024,51-6091,14900.0,47420.0,706558000.0,national file
2024,51-6092,2860.0,71630.0,204861800.0,national file
2024,51-6093,20990.0,46960.0,985690400.0,national file
2024,51-6099,14450.0,40410.0,583924500.0,national file
2024,51-7011,79540.0,47460.0,3774968400.0,national file
2024,51-7021,14230.0,44310.0,630531300.0,national file
2024,51-7031,360.0,59780.0,21520800.0,national file
2024,51-7032,180.0,57920.0,10425600.0,national file
2024,51-7041,43140.0,42390.0,1828704600.0,national file
2024,51-7042,63350.0,42290.0,2679071500.0,national file
2024,51-7099,6590.0,43730.0,288180700.0,national file
2024,51-8011,5720.0,122830.0,702587600.0,national file
2024,51-8012,9180.0,109620.0,1006311600.0,national file
2024,51-8013,30720.0,95990.0,2948812800.0,national file
2024,51-8021,30780.0,79710.0,2453473800.0,national file
2024,51-8031,126750.0,60620.0,7683585000.0,national file
2024,51-8091,17840.0,76290.0,1361013600.0,national file
2024,51-8092,15910.0,85470.0,1359827700.0,national file
2024,51-8093,34860.0,90970.0,3171214200.0,national file
2024,51-8099,15950.0,64490.0,1028615500.0,national file
2024,51-9011,127410.0,59800.0,7619118000.0,national file
2024,51-9012,54200.0,53830.0,2917586000.0,national file
2024,51-9021,28550.0,49400.0,1410370000.0,national file
2024,51-9022,11850.0,43550.0,516067500.0,national file
2024,51-9023,100840.0,49990.0,5040991600.0,national file
2024,51-9031,7070.0,41960.0,296657200.0,national file
2024,51-9032,47540.0,46420.0,2206806800.0,national file
2024,51-9041,57310.0,47040.0,2695862400.0,national file
2024,51-9051,16160.0,49250.0,795880000.0,national file
2024,51-9061,591180.0,51670.0,30546270600.0,national file
2024,51-9071,23420.0,55030.0,1288802600.0,national file
2024,51-9081,33920.0,54060.0,1833715200.0,national file
2024,51-9082,11490.0,51410.0,590700900.0,national file
2024,51-9083,18740.0,41760.0,782582400.0,national file
2024,51-9111,383860.0,43630.0,16747811800.0,national file
2024,51-9123,8470.0,44130.0,373781100.0,national file
2024,51-9124,159500.0,51610.0,8231795000.0,national file
2024,51-9141,32150.0,59640.0,1917426000.0,national file
2024,51-9151,5550.0,46050.0,255577500.0,national file
2024,51-9161,176950.0,52900.0,9360655000.0,national file
2024,51-9162,28230.0,69880.0,1972712400.0,national file
2024,51-9191,12170.0,45670.0,555803900.0,national file
2024,51-9192,13890.0,43380.0,602548200.0,national file
2024,51-9193,6590.0,44290.0,291871100.0,national file
2024,51-9194,8390.0,43280.0,363119200.0,national file
2024,51-9195,34750.0,46730.0,1623867500.0,national file
2024,51-9196,96950.0,51750.0,5017162500.0,national file
2024,51-9197,20970.0,56230.0,1179143100.0,national file
2024,51-9198,167490.0,40080.0,6712999200.0,national file
2024,51-9199,277060.0,42940.0,11896956400.0,national file
2024,53-1041,10160.0,66190.0,672490400.0,national file
2024,53-1047,605510.0,65670.0,39763841700.0,national file
2024,53-2011,99300.0,280570.0,27860601000.0,national file
2024,53-2012,51830.0,142960.0,7409616800.0,national file
2024,53-2021,22400.0,142740.0,3197376000.0,national file
2024,53-2022,16640.0,67120.0,1116876800.0,national file
2024,53-2031,130110.0,78950.0,10272184500.0,national file
2024,53-3011,12080.0,35550.0,429444000.0,national file
2024,53-3031,417420.0,39670.0,16559051400.0,national file
2024,53-3032,2070480.0,58400.0,120916032000.0,national file
2024,53-3033,994410.0,47950.0,47681959500.0,national file
2024,53-3051,387920.0,46660.0,18100347200.0,national file
2024,53-3052,148980.0,58390.0,8698942200.0,national file
2024,53-3053,229630.0,39070.0,8971644100.0,national file
2024,53-3054,17510.0,39310.0,688318100.0,national file
2024,53-3099,50330.0,40980.0,2062523400.0,national file
2024,53-4011,31990.0,81540.0,2608464600.0,national file
2024,53-4013,3300.0,60810.0,200673000.0,national file
2024,53-4022,12460.0,63170.0,787098200.0,national file
2024,53-4031,42710.0,75490.0,3224177900.0,national file
2024,53-4041,9200.0,75620.0,695704000.0,national file
2024,53-4099,1520.0,53500.0,81320000.0,national file
2024,53-5011,31360.0,55320.0,1734835200.0,national file
2024,53-5021,35390.0,97660.0,3456187400.0,national file
2024,53-5022,2380.0,55370.0,131780600.0,national file
2024,53-5031,8580.0,105600.0,906048000.0,national file
2024,53-6011,2720.0,56520.0,153734400.0,national file
2024,53-6021,134650.0,34190.0,4603683500.0,national file
2024,53-6031,98270.0,35800.0,3518066000.0,national file
2024,53-6032,27310.0,43630.0,1191535300.0,national file
2024,53-6041,7580.0,61310.0,464729800.0,national file
2024,53-6051,23320.0,86490.0,2016946800.0,national file
2024,53-6061,25340.0,38480.0,975083200.0,national file
2024,53-6099,10960.0,45040.0,493638400.0,national file
2024,53-7011,26060.0,44800.0,1167488000.0,national file
2024,53-7021,42000.0,71560.0,3005520000.0,national file
2024,53-7031,1030.0,55820.0,57494600.0,national file
2024,53-7041,2480.0,64070.0,158893600.0,national file
2024,53-7051,805770.0,47830.0,38539979100.0,national file
2024,53-7061,373960.0,36290.0,13571008400.0,national file
2024,53-7062,2982530.0,41420.0,123536392600.0,national file
2024,53-7063,46690.0,42840.0,2000199600.0,national file
2024,53-7064,601440.0,36600.0,22012704000.0,national file
2024,53-7065,2779530.0,38910.0,108151512300.0,national file
2024,53-7071,5110.0,71750.0,366642500.0,national file
2024,53-7072,12600.0,61950.0,780570000.0,national file
2024,53-7073,17350.0,70070.0,1215714500.0,national file
2024,53-7081,139180.0,51210.0,7127407800.0,national file
2024,53-7121,10920.0,60010.0,655309200.0,national file
2024,53-7199,25190.0,46650.0,1175113500.0,national file
2025,11-1011,204350.0,269630.0,55098890500.0,national file
2025,11-1021,3503020.0,134940.0,472697518800.0,national file
2025,11-2011,21470.0,154280.0,3312391600.0,national file
2025,11-2021,395240.0,177770.0,70261814800.0,national file
2025,11-2022,637080.0,164350.0,104704098000.0,national file
2025,11-2032,74850.0,164760.0,12332286000.0,national file
2025,11-2033,38810.0,140020.0,5434176200.0,national file
2025,11-3012,263960.0,129870.0,34280485200.0,national file
2025,11-3013,156180.0,116890.0,18255880200.0,national file
2025,11-3021,670570.0,192160.0,128856731200.0,national file
2025,11-3031,841710.0,186910.0,157324016100.0,national file
2025,11-3051,246250.0,134170.0,33039362500.0,national file
2025,11-3061,84320.0,156360.0,13184275200.0,national file
2025,11-3071,221180.0,121600.0,26895488000.0,national file
2025,11-3111,22940.0,162640.0,3730961600.0,national file
2025,11-3121,220660.0,164230.0,36238991800.0,national file
2025,11-3131,48050.0,148370.0,7129178500.0,national file
2025,11-9013,6500.0,99820.0,648830000.0,national file
2025,11-9021,380360.0,124360.0,47301569600.0,national file
2025,11-9031,73660.0,64800.0,4773168000.0,national file
2025,11-9032,328330.0,116100.0,38119113000.0,national file
2025,11-9033,180470.0,126540.0,22836673800.0,national file
2025,11-9039,55130.0,101900.0,5617747000.0,national file
2025,11-9041,220260.0,181540.0,39986000400.0,national file
