cip_code,destinations,link,eloundou_beta,felten_aioe
30.1601,7,nces_crosswalk,0.6542135471494737,1.3743835648614509
30.1701,7,nces_crosswalk,0.4493235717852973,1.2143399254638136
30.1801,4,nces_crosswalk,0.5166139545366968,1.2959432341400106
30.1901,9,nces_crosswalk,0.5022172862937212,1.0386244732431849
30.2001,2,nces_crosswalk,0.5,1.418863
30.2101,4,nces_crosswalk,0.507876336673101,1.3493814518031682
30.2201,5,nces_crosswalk,0.4827234666108436,1.230433800397739
30.2202,4,nces_crosswalk,0.49030943785456416,1.3541951988138214
30.2299,5,nces_crosswalk,0.4827234666108436,1.230433800397739
30.2301,2,nces_crosswalk,0.5174211119459053,1.3235305681818181
30.2501,2,nces_crosswalk,0.5285714285714286,1.327906
30.2502,5,nces_crosswalk,0.3700685719435914,0.5691726486578034
30.2599,2,nces_crosswalk,0.5285714285714286,1.327906
30.2601,3,nces_crosswalk,0.5174211119459053,1.3235305681818181
30.2701,6,nces_crosswalk,0.5184553215062762,1.218845197665056
30.2801,4,nces_crosswalk,0.5054292139401397,1.3491011471940078
30.2901,2,nces_crosswalk,0.5,1.098921
30.3001,7,nces_crosswalk,0.712669895112705,1.3155695816050494
30.3101,5,nces_crosswalk,0.6208238034476286,1.0708040360456057
30.3201,7,nces_crosswalk,0.5142120922735011,1.0677570047941325
30.3301,8,nces_crosswalk,0.5031954694614422,1.1195843872110545
30.3401,7,nces_crosswalk,0.3242761529868362,-0.13288426878046566
30.3501,4,nces_crosswalk,0.5252743620771931,1.330956494653435
30.3601,3,nces_crosswalk,0.3408970558119926,1.2040211621187942
30.3701,3,nces_crosswalk,0.49141537713683864,1.165865041562019
30.3801,6,nces_crosswalk,0.35105114588977043,1.1928958637420544
30.3901,7,nces_crosswalk,0.7081824716648107,1.0286468365986785
30.4001,7,nces_crosswalk,0.5227845251158292,1.0219986467071762
30.4101,10,nces_crosswalk,0.4011972637899134,1.064806682793931
30.4201,6,nces_crosswalk,0.49304383295280574,0.974824415084865
30.4301,5,nces_crosswalk,0.5027142519177935,1.225813921852518
30.4401,8,nces_crosswalk,0.5062703067798184,1.106124167266253
30.4501,7,nces_crosswalk,0.40670119430132323,1.1150699799802546
30.4601,7,nces_crosswalk,0.4994141647393759,1.0185165782490335
30.4701,6,nces_crosswalk,0.49907051938356267,1.0264955856617892
30.4801,4,nces_crosswalk,0.8305593002745016,1.364515924892704
30.4901,6,nces_crosswalk,0.5712389947288291,1.3464229965109402
30.5001,6,nces_crosswalk,0.5420701645085644,1.333802849458747
30.5101,7,nces_crosswalk,0.4958261733615139,1.0233456462842223
30.5201,5,nces_crosswalk,0.4973072770813116,0.9948126851592074
30.5202,6,nces_crosswalk,0.49735005296448986,0.999799000030928
30.5203,6,nces_crosswalk,0.49735005296448986,0.999799000030928
30.5299,1,nces_crosswalk,,
30.5301,8,nces_crosswalk,0.3786295514351632,1.0184247434770974
30.7001,8,nces_crosswalk,0.7557646100524951,1.1074938537777281
30.7099,6,nces_crosswalk,0.6797165320332051,1.3394610866976473
30.7101,5,nces_crosswalk,0.5127347763690742,1.4308613306014173
30.7102,4,nces_crosswalk,0.5059126962938746,1.4288403147096977
30.7103,4,nces_crosswalk,0.5080273655776645,1.432417
30.7104,5,nces_crosswalk,0.47565659453902537,1.4260299993956376
30.7199,5,nces_crosswalk,0.5127347763690742,1.4308613306014173
30.9999,1,nces_crosswalk,,
31.0101,1,nces_crosswalk,0.5208333333333334,1.16489
31.0301,3,nces_crosswalk,0.46791423934480186,0.5748773
31.0302,3,nces_crosswalk,0.08506275200673803,-1.6710831832342623
31.0399,2,nces_crosswalk,0.46932637839094976,0.5748773
31.0501,4,nces_crosswalk,0.1566714801010058,-1.1100217829147068
31.0504,4,nces_crosswalk,0.1724393836387958,-1.0918629571435903
31.0505,1,nces_crosswalk,0.26,-0.0331901
31.0507,2,nces_crosswalk,0.04703032248951802,-1.9582690342925047
31.0508,1,nces_crosswalk,0.5208333333333334,1.16489
31.0599,1,nces_crosswalk,,
31.0601,2,nces_crosswalk,0.2781123318787444,-0.24411540000000004
31.9999,1,nces_crosswalk,,
32.0101,1,nces_crosswalk,,
32.0104,1,nces_crosswalk,,
32.0105,1,nces_crosswalk,,
32.0107,1,nces_crosswalk,,
32.0108,1,nces_crosswalk,,
32.0109,1,nces_crosswalk,,
32.0110,1,nces_crosswalk,,
32.0111,1,nces_crosswalk,,
32.0112,1,nces_crosswalk,,
32.0199,1,nces_crosswalk,,
32.0201,1,nces_crosswalk,,
32.0202,1,nces_crosswalk,,
32.0203,1,nces_crosswalk,,
32.0204,1,nces_crosswalk,,
32.0205,1,nces_crosswalk,,
32.0299,1,nces_crosswalk,,
33.0101,1,nces_crosswalk,,
33.0102,1,nces_crosswalk,,
33.0103,1,nces_crosswalk,,
33.0104,1,nces_crosswalk,,
33.0105,1,nces_crosswalk,,
33.0106,1,nces_crosswalk,,
33.0199,1,nces_crosswalk,,
34.0102,1,nces_crosswalk,,
34.0103,1,nces_crosswalk,,
34.0104,1,nces_crosswalk,,
34.0105,1,nces_crosswalk,,
34.0199,1,nces_crosswalk,,
35.0101,1,nces_crosswalk,,
35.0102,1,nces_crosswalk,,
35.0103,1,nces_crosswalk,,
35.0105,1,nces_crosswalk,,
35.0199,1,nces_crosswalk,,
36.0101,1,nces_crosswalk,,
36.0102,1,nces_crosswalk,,
36.0103,1,nces_crosswalk,,
36.0105,1,nces_crosswalk,,
36.0106,1,nces_crosswalk,,
36.0107,1,nces_crosswalk,,
36.0108,1,nces_crosswalk,,
36.0109,1,nces_crosswalk,,
36.0110,1,nces_crosswalk,,
36.0111,1,nces_crosswalk,,
36.0112,1,nces_crosswalk,,
36.0113,1,nces_crosswalk,,
36.0114,1,nces_crosswalk,,
36.0115,1,nces_crosswalk,,
36.0116,1,nces_crosswalk,,
36.0117,1,nces_crosswalk,,
36.0118,1,nces_crosswalk,,
36.0120,1,nces_crosswalk,,
36.0121,1,nces_crosswalk,,
36.0122,1,nces_crosswalk,,
36.0123,1,nces_crosswalk,,
36.0199,1,nces_crosswalk,,
36.0202,1,nces_crosswalk,,
36.0203,1,nces_crosswalk,,
36.0204,1,nces_crosswalk,,
36.0205,1,nces_crosswalk,,
36.0206,1,nces_crosswalk,,
36.0207,1,nces_crosswalk,,
36.0299,1,nces_crosswalk,,
37.0101,1,nces_crosswalk,,
37.0102,1,nces_crosswalk,,
37.0103,1,nces_crosswalk,,
37.0104,1,nces_crosswalk,,
37.0106,1,nces_crosswalk,,
37.0107,1,nces_crosswalk,,
37.0199,1,nces_crosswalk,,
38.0001,1,nces_crosswalk,0.5217391304347826,1.363522
38.0101,1,nces_crosswalk,0.5217391304347826,1.363522
38.0102,3,nces_crosswalk,0.538554697717208,1.3329982677568029
38.0103,1,nces_crosswalk,0.5217391304347826,1.363522
38.0104,1,nces_crosswalk,0.5217391304347826,1.363522
38.0199,1,nces_crosswalk,0.5217391304347826,1.363522
38.0201,1,nces_crosswalk,0.5217391304347826,1.363522
38.0202,1,nces_crosswalk,0.5217391304347826,1.363522
38.0203,1,nces_crosswalk,0.5217391304347826,1.363522
38.0204,1,nces_crosswalk,0.5217391304347826,1.363522
38.0205,1,nces_crosswalk,0.5,1.308699
38.0206,1,nces_crosswalk,0.5,1.308699
38.0207,1,nces_crosswalk,0.5217391304347826,1.363522
38.0208,1,nces_crosswalk,0.5,1.308699
38.0209,1,nces_crosswalk,0.5,1.308699
38.0299,1,nces_crosswalk,,
38.9999,1,nces_crosswalk,0.5217391304347826,1.363522
39.0201,2,nces_crosswalk,0.4693878208466712,1.2841785931487564
39.0301,2,nces_crosswalk,0.4693878208466712,1.2841785931487564
39.0302,1,nces_crosswalk,,
39.0399,1,nces_crosswalk,,
39.0401,2,nces_crosswalk,0.4693878208466712,1.2841785931487564
39.0501,2,nces_crosswalk,0.5894782608695652,1.180909998
39.0502,3,nces_crosswalk,0.521814882604879,1.192967031435823
39.0599,2,nces_crosswalk,0.42105263157894735,1.210922
39.0601,2,nces_crosswalk,0.38296998809377175,1.303889195467422
39.0602,2,nces_crosswalk,0.38296998809377175,1.303889195467422
39.0604,2,nces_crosswalk,0.38296998809377175,1.303889195467422
39.0605,2,nces_crosswalk,0.38296998809377175,1.303889195467422
39.0699,3,nces_crosswalk,0.38296998809377175,1.303889195467422
39.0701,6,nces_crosswalk,0.3914243196869544,1.2832505153275897
39.0702,2,nces_crosswalk,0.35782753254102995,1.262555523185484
39.0703,3,nces_crosswalk,0.4693878208466712,1.2841785931487564
39.0704,2,nces_crosswalk,0.42105263157894735,1.210922
39.0705,2,nces_crosswalk,0.42105263157894735,1.210922
39.0706,4,nces_crosswalk,0.3914243196869544,1.2832505153275897
39.0799,4,nces_crosswalk,0.42105263157894735,1.210922
39.0801,2,nces_crosswalk,0.5039754522950878,1.0341704979690316
39.0802,3,nces_crosswalk,0.48945233701017216,1.3600209062191508
39.0899,1,nces_crosswalk,,
39.9999,1,nces_crosswalk,,
40.0101,2,nces_crosswalk,0.34668409559709396,1.203970871786353
40.0201,3,nces_crosswalk,0.523116047334032,1.326927097837793
40.0202,4,nces_crosswalk,0.5487199806836547,1.32964968442681
40.0203,3,nces_crosswalk,0.523116047334032,1.326927097837793
40.0299,4,nces_crosswalk,0.5127018291506553,1.299266294245142
40.0401,4,nces_crosswalk,0.5352340419411408,1.008728067871605
40.0402,3,nces_crosswalk,0.5255495320508152,1.3298096083676803
40.0403,3,nces_crosswalk,0.5255495320508152,1.3298096083676803
40.0404,3,nces_crosswalk,0.5255495320508152,1.3298096083676803
40.0499,3,nces_crosswalk,0.5255495320508152,1.3298096083676803
40.0501,7,nces_crosswalk,0.3521468736744002,1.1007643646843663
40.0502,4,nces_crosswalk,0.4439936095579638,0.8033100182355565
40.0503,4,nces_crosswalk,0.4439936095579638,0.8033100182355565
40.0504,4,nces_crosswalk,0.4439936095579638,0.8033100182355565
40.0506,3,nces_crosswalk,0.4627691122725175,1.0048263749858115
40.0507,3,nces_crosswalk,0.4627691122725175,1.0048263749858115
40.0508,4,nces_crosswalk,0.46008136002123445,1.0071213152674476
40.0509,7,nces_crosswalk,0.4618994844134633,0.8648438454044722
40.0510,4,nces_crosswalk,0.45795866029644655,0.9414047499262664
40.0511,3,nces_crosswalk,0.4627691122725175,1.0048263749858115
40.0512,6,nces_crosswalk,0.6586472767207877,1.0048263749858115
40.0599,3,nces_crosswalk,0.4627691122725175,1.0048263749858115
40.0601,5,nces_crosswalk,0.5088273815140464,1.2019049691163546
40.0602,4,nces_crosswalk,0.5046560330714707,1.2384538293446061
40.0603,3,nces_crosswalk,0.515356936900211,1.225023211650007
40.0604,3,nces_crosswalk,0.515356936900211,1.225023211650007
40.0605,4,nces_crosswalk,0.5229026080770267,1.2938606081243975
40.0606,3,nces_crosswalk,0.515356936900211,1.225023211650007
40.0607,4,nces_crosswalk,0.5147495534855248,1.2019049691163546
40.0699,3,nces_crosswalk,0.515356936900211,1.225023211650007
40.0801,4,nces_crosswalk,0.35342103533823793,1.204637369813321
40.0802,3,nces_crosswalk,0.542898496857431,1.3043523648829198
40.0804,3,nces_crosswalk,0.542898496857431,1.3043523648829198
40.0805,3,nces_crosswalk,0.542898496857431,1.3043523648829198
40.0806,3,nces_crosswalk,0.542898496857431,1.3043523648829198
40.0807,3,nces_crosswalk,0.542898496857431,1.3043523648829198
40.0808,3,nces_crosswalk,0.542898496857431,1.3043523648829198
40.0809,3,nces_crosswalk,0.542898496857431,1.3043523648829198
40.0810,3,nces_crosswalk,0.542898496857431,1.3043523648829198
40.0899,3,nces_crosswalk,0.542898496857431,1.3043523648829198
40.1001,4,nces_crosswalk,0.4863668066450867,0.818829216511621
40.1002,5,nces_crosswalk,0.48540838869228703,0.8660920179735891
40.1099,3,nces_crosswalk,0.5242466803638492,1.3065684101229087
40.1101,5,nces_crosswalk,0.5375121879035057,1.305421880632821
40.9999,3,nces_crosswalk,0.5166139545366968,1.2959432341400106
41.0000,3,nces_crosswalk,0.5362492037899598,0.45010440000000007
41.0101,1,nces_crosswalk,0.3888888888888889,0.3012355
41.0204,1,nces_crosswalk,0.2,0.1696743
41.0205,2,nces_crosswalk,0.24432013769363167,0.43597446222030983
41.0299,1,nces_crosswalk,0.2,0.1696743
41.0301,3,nces_crosswalk,0.21259320356070838,-0.3469622820376087
41.0303,5,nces_crosswalk,0.30178953028995686,-0.14218909399005875
41.0399,4,nces_crosswalk,0.5087411615341303,0.45010440000000007
41.9999,4,nces_crosswalk,0.5087411615341303,0.45010440000000007
42.0101,6,nces_crosswalk,0.48517942944605735,1.0081392405535246
42.2701,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2702,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2703,4,nces_crosswalk,0.39648089663150693,0.9091344420015715
42.2704,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2705,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2706,5,nces_crosswalk,0.49505737591330123,0.9997182520050378
42.2707,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2708,5,nces_crosswalk,0.504636804939705,1.0223706175448997
42.2709,4,nces_crosswalk,0.4901403142412576,1.0163914194080916
42.2710,3,nces_crosswalk,0.3974267564353717,0.9091344420015715
42.2799,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2801,3,nces_crosswalk,0.47998378803325226,0.9877744060266377
42.2802,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2803,5,nces_crosswalk,0.4637405061181398,1.0166156366515335
42.2804,8,nces_crosswalk,0.5168258818106172,1.2762000647511267
42.2805,4,nces_crosswalk,0.4257927812120208,0.9829644924584328
42.2806,4,nces_crosswalk,0.4818435778993242,0.9988611378790985
42.2807,4,nces_crosswalk,0.4793173906715318,0.9988611378790985
42.2808,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2809,3,nces_crosswalk,0.47998378803325226,0.9877744060266377
42.2810,4,nces_crosswalk,0.4793173906715318,0.9988611378790985
42.2811,4,nces_crosswalk,0.4793173906715318,0.9988611378790985
42.2812,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2813,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.2814,5,nces_crosswalk,0.464028623474422,0.9988611378790985
42.2815,3,nces_crosswalk,0.3487888341145348,0.3577043063045587
42.2816,2,nces_crosswalk,0.4616527511927549,1.351183961557581
42.2817,2,nces_crosswalk,0.4616527511927549,1.351183961557581
42.2899,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
42.9999,3,nces_crosswalk,0.49000369259834886,0.9988611378790985
43.0100,9,nces_crosswalk,0.36663740942380746,-0.07757420805020437
43.0102,4,nces_crosswalk,0.2776309789473988,-0.629901831231301
43.0103,3,nces_crosswalk,0.4600413023755861,0.7453143938730299
43.0104,4,nces_crosswalk,0.3820145105594974,-0.027111619345873562
43.0107,5,nces_crosswalk,0.3157792862297497,-0.4536810875885733
43.0109,5,nces_crosswalk,0.16391430890787934,-0.36628199286242974
43.0110,3,nces_crosswalk,0.24875432736442765,-0.018752662318748406
43.0112,3,nces_crosswalk,0.41799640705907215,1.389999
43.0113,2,nces_crosswalk,0.32557721590129324,-0.1733111245152563
43.0114,3,nces_crosswalk,0.319525582921728,-0.5060385380503696
43.0115,6,nces_crosswalk,0.3877139993047097,0.11998792883860712
43.0119,4,nces_crosswalk,0.3132571394313255,-0.5230516270915024
43.0120,5,nces_crosswalk,0.3148483290700933,-0.472074486859899
43.0121,4,nces_crosswalk,0.48979183831015727,0.7164174180920193
43.0122,5,nces_crosswalk,0.3215850254365163,-0.4118027798844468
43.0123,5,nces_crosswalk,0.35683807634566506,0.12903071423985904
43.0199,2,nces_crosswalk,0.25835132732122446,-0.8114547222151657
43.0201,3,nces_crosswalk,0.2026510942118987,-1.121549317368662
43.0202,3,nces_crosswalk,0.4866920945588683,0.6702305133378818
43.0203,4,nces_crosswalk,0.20274802726097912,-1.1160873611704316
43.0204,1,nces_crosswalk,,
43.0205,2,nces_crosswalk,0.41500501741337587,-0.5128878921551266
43.0206,2,nces_crosswalk,0.13401417839837143,-1.3114176591621987
43.0299,2,nces_crosswalk,0.2001497689813463,-1.158266510053243
43.0301,3,nces_crosswalk,0.4585735970746754,0.7394634779071239
43.0302,3,nces_crosswalk,0.4585735970746754,0.7394634779071239
43.0303,3,nces_crosswalk,0.4585735970746754,0.7394634779071239
43.0304,7,nces_crosswalk,0.4592516196006173,0.7501107392370402
43.0399,3,nces_crosswalk,0.41799640705907215,1.389999
43.0401,4,nces_crosswalk,0.3603083373455304,-0.0682977082021936
43.0402,5,nces_crosswalk,0.34064266102088975,-0.41072834558145277
43.0403,5,nces_crosswalk,0.6376989400058927,0.43355111817847514
43.0404,6,nces_crosswalk,0.4600413023755861,0.7453143938730299
43.0405,5,nces_crosswalk,0.532156802789878,1.3819459464572836
43.0406,3,nces_crosswalk,0.5191046033689423,0.5286823645695988
43.0407,8,nces_crosswalk,0.3677949205651908,0.10767757727604754
43.0408,2,nces_crosswalk,0.39650837483569884,0.3457697301928202
43.0499,3,nces_crosswalk,0.3603083373455304,-0.0682977082021936
43.9999,1,nces_crosswalk,,
44.0000,3,nces_crosswalk,0.368193749130858,0.6887021507130827
44.0201,3,nces_crosswalk,0.5211269589400037,1.185968144041963
44.0401,7,nces_crosswalk,0.46904065572421444,0.6990314681841605
44.0402,2,nces_crosswalk,0.47273929161796846,0.9891397326896414
44.0403,3,nces_crosswalk,0.48267397323770134,0.9311641562776741
44.0499,1,nces_crosswalk,0.4927536231884059,0.9646871999999999
44.0501,4,nces_crosswalk,0.5272937809604765,1.279261249106303
44.0502,4,nces_crosswalk,0.5218959054037637,1.250324826233338
44.0503,4,nces_crosswalk,0.44388021476299383,1.1773938080556152
44.0504,3,nces_crosswalk,0.5679367812031725,1.279261249106303
44.0599,1,nces_crosswalk,,
44.0701,9,nces_crosswalk,0.30331136485921456,0.9403414656031749
44.0702,2,nces_crosswalk,0.297253546676934,0.9083261044975743
44.0703,5,nces_crosswalk,0.31248465642932416,0.9212249098252133
44.0799,6,nces_crosswalk,0.3063402940077096,0.9493502204753298
44.9999,1,nces_crosswalk,,
45.0101,5,nces_crosswalk,0.39587617604231373,1.1141055131203208
45.0102,6,nces_crosswalk,0.5053308521123958,1.0082631443444416
45.0103,7,nces_crosswalk,0.5077732608822084,1.0172532376416985
45.0199,6,nces_crosswalk,0.3528368654694714,1.0575046086550155
45.0201,3,nces_crosswalk,0.4922093535897587,0.963839191670595
45.0202,3,nces_crosswalk,0.4922093535897587,0.963839191670595
45.0203,3,nces_crosswalk,0.4922093535897587,0.963839191670595
45.0204,4,nces_crosswalk,0.4923452677261691,0.9698555503350215
45.0205,5,nces_crosswalk,0.491811523929364,1.0129235158464995
45.0299,3,nces_crosswalk,0.4922093535897587,0.963839191670595
45.0301,4,nces_crosswalk,0.4886523099082909,0.9553877866828838
45.0401,5,nces_crosswalk,0.4980085599046787,0.9326066665781221
45.0501,4,nces_crosswalk,0.49321945605390427,0.9929712146094444
45.0502,4,nces_crosswalk,0.49321945605390427,0.9929712146094444
45.0599,4,nces_crosswalk,0.49321945605390427,0.9929712146094444
45.0601,6,nces_crosswalk,0.3963329918171033,1.1153440510104344
45.0602,6,nces_crosswalk,0.5237693323127324,1.2406263968353197
45.0603,6,nces_crosswalk,0.5588902241385948,1.0088307029541201
45.0604,4,nces_crosswalk,0.5000595529383036,0.9929197668181416
45.0605,3,nces_crosswalk,0.4939283913256616,0.9829626258525951
45.0699,3,nces_crosswalk,0.4939283913256616,0.9829626258525951
45.0701,4,nces_crosswalk,0.49332015944927843,0.8928880489422277
45.0702,5,nces_crosswalk,0.49418478886408557,0.891340267189176
45.0799,3,nces_crosswalk,0.4927020621635843,0.9676218334683852
45.0901,3,nces_crosswalk,0.4924083992452496,0.9792165768233285
45.0902,3,nces_crosswalk,0.4924083992452496,0.9792165768233285
45.0999,3,nces_crosswalk,0.4924083992452496,0.9792165768233285
45.1001,5,nces_crosswalk,0.3942973473801631,1.1129946095245755
45.1002,4,nces_crosswalk,0.39006598373213347,1.1113521941669442
45.1003,3,nces_crosswalk,0.38919182490908966,1.108775581673302
45.1004,6,nces_crosswalk,0.4995103435628009,1.0053104267663793
45.1099,4,nces_crosswalk,0.39006598373213347,1.1113521941669442
45.1101,4,nces_crosswalk,0.4978818508826097,0.9840566953519055
45.1102,4,nces_crosswalk,0.4978818508826097,0.9840566953519055
45.1103,4,nces_crosswalk,0.49149897829407085,0.9734342843281468
45.1199,4,nces_crosswalk,0.49149897829407085,0.9734342843281468
45.1201,4,nces_crosswalk,0.4920645149974836,0.9835809417778307
45.1301,5,nces_crosswalk,0.49099395860070605,0.9724133314574269
45.1501,5,nces_crosswalk,0.49216295221335765,0.9667149485034705
45.9999,3,nces_crosswalk,0.4944403200864203,0.9851344776471658
46.0000,1,nces_crosswalk,0.41666666666666674,-0.3054048
46.0101,4,nces_crosswalk,0.3785460839554166,-0.43766110816243403
46.0201,2,nces_crosswalk,0.290661161863243,-0.7657051402536599
46.0301,3,nces_crosswalk,0.3541905227842911,-0.21558960002339822
46.0302,4,nces_crosswalk,0.2800286281025877,-0.5441528774543554
46.0303,2,nces_crosswalk,0.3562094757640933,-0.20627065152223575
46.0399,1,nces_crosswalk,0.0,-1.081398
46.0401,4,nces_crosswalk,0.2365063366193426,-0.7555297370683192
46.0402,2,nces_crosswalk,0.3323129218300962,-0.6034101551464089
46.0403,2,nces_crosswalk,0.4064664087402974,-0.21491382892181907
46.0404,2,nces_crosswalk,0.38157046091067476,-0.42999057655955053
46.0406,2,nces_crosswalk,0.39490019197205456,-0.37817795436722595
46.0408,3,nces_crosswalk,0.33717257341067713,-0.5855458028701502
46.0410,3,nces_crosswalk,0.3542996472060361,-0.5261820265747408
46.0411,1,nces_crosswalk,0.025,-1.780065
46.0412,3,nces_crosswalk,0.4186852195854574,-0.30951179403113227
46.0413,6,nces_crosswalk,0.3853779258508139,-0.39634940033244226
46.0414,3,nces_crosswalk,0.3871992342943596,-0.39956899637089005
46.0415,2,nces_crosswalk,0.428336531437936,-0.20911077858140403
46.0499,1,nces_crosswalk,,
46.0502,2,nces_crosswalk,0.29338234335242647,-0.6027631873306991
46.0503,3,nces_crosswalk,0.2881081047213581,-0.6169986289585084
46.0504,5,nces_crosswalk,0.39810674334483864,-0.326534276451999
46.0505,2,nces_crosswalk,0.4150026713650064,-0.3054048
46.0599,1,nces_crosswalk,0.0784313725490196,-1.121219
46.9999,1,nces_crosswalk,,
47.0000,2,nces_crosswalk,0.3729290257068035,-0.14701452642983118
47.0101,2,nces_crosswalk,0.1608394663440535,-0.6067869361730012
47.0102,1,nces_crosswalk,0.36,-0.3458247
47.0103,5,nces_crosswalk,0.19508008561651535,-0.9069824305831726
47.0104,2,nces_crosswalk,0.34257905213995865,-0.40424878532271646
47.0105,2,nces_crosswalk,0.2869536297985557,-0.5199557072976054
47.0106,1,nces_crosswalk,0.12903225806451613,-0.9703799
47.0110,1,nces_crosswalk,0.21875,-0.6926484
47.0199,1,nces_crosswalk,0.28125,-0.5522636
47.0201,1,nces_crosswalk,0.1,-0.8491117000000001
47.0302,3,nces_crosswalk,0.10084651629291948,-1.1137822617165603
47.0303,7,nces_crosswalk,0.2294646758707484,-1.0847354625633947
47.0399,1,nces_crosswalk,,
47.0402,1,nces_crosswalk,0.16666666666666666,-0.5900791
47.0403,1,nces_crosswalk,0.07142857142857142,-0.8657498
47.0404,1,nces_crosswalk,0.013513513513513514,-0.5306271
47.0408,3,nces_crosswalk,0.17366270739064857,-0.1591294965894737
47.0409,1,nces_crosswalk,0.16666666666666666,-0.5900791
47.0499,2,nces_crosswalk,0.26666666666666666,0.0546422
47.0600,2,nces_crosswalk,0.24609173557469505,-0.5183965913367722
47.0603,4,nces_crosswalk,0.05792362908919746,-1.0653612096257867
47.0604,3,nces_crosswalk,0.08608954864630923,-0.9515708627747768
47.0605,1,nces_crosswalk,0.0,-1.010472
47.0606,2,nces_crosswalk,0.13875572807759043,-0.8910931358299595
47.0607,2,nces_crosswalk,0.10886489362678091,-0.6972915529893673
47.0608,2,nces_crosswalk,0.10886489362678091,-0.6972915529893673
47.0609,3,nces_crosswalk,0.13919562427281124,-0.4427006979728676
47.0610,1,nces_crosswalk,0.09375,-0.9226068
47.0611,1,nces_crosswalk,0.0,-0.763721
47.0612,1,nces_crosswalk,0.08333333333333333,-0.9547055
47.0613,2,nces_crosswalk,0.05903880957168711,-0.970963346712246
47.0614,1,nces_crosswalk,0.08333333333333333,-0.9547055
47.0615,1,nces_crosswalk,0.08333333333333333,-0.9561453
47.0616,1,nces_crosswalk,0.07692307692307693,-0.8863602
47.0617,2,nces_crosswalk,0.24609173557469505,-0.5183965913367722
47.0618,2,nces_crosswalk,0.42157879040268115,-0.045330301586001605
47.0699,1,nces_crosswalk,,
47.0701,4,nces_crosswalk,0.33782925862532914,-0.5023086185601005
47.0703,3,nces_crosswalk,0.3631441171888363,-0.17730089741259164
47.0704,2,nces_crosswalk,0.4255618879112855,-0.03563412519920954
47.0705,3,nces_crosswalk,0.3402515003616395,-0.4985163991438578
47.0706,3,nces_crosswalk,0.3402515003616395,-0.4985163991438578
47.0799,1,nces_crosswalk,0.16666666666666666,-0.5900791
47.9999,1,nces_crosswalk,,
48.0000,1,nces_crosswalk,,
48.0303,1,nces_crosswalk,0.22727272727272727,-1.313735
48.0304,2,nces_crosswalk,0.0675194250511855,-1.002816290773532
48.0399,1,nces_crosswalk,,
48.0501,13,nces_crosswalk,0.1219190491754831,-0.9352788855448991
48.0503,9,nces_crosswalk,0.1763548284705594,-0.8782272427834773
48.0506,5,nces_crosswalk,0.04636053576416846,-1.0881298888354665
48.0507,1,nces_crosswalk,0.20588235294117646,-0.5317897
48.0508,2,nces_crosswalk,0.0835361081657425,-1.1838226452290033
48.0509,1,nces_crosswalk,0.0,-1.740349
48.0510,2,nces_crosswalk,0.33441326840859553,
48.0511,1,nces_crosswalk,0.021739130434782605,-1.076307
48.0599,1,nces_crosswalk,,
48.0701,2,nces_crosswalk,0.07692307692307693,-1.1303570000000003
48.0702,2,nces_crosswalk,0.045454545454545456,-1.197727
48.0703,6,nces_crosswalk,0.1160247326031754,-1.2220568805824163
48.0704,2,nces_crosswalk,0.14285714285714285,-0.7278869
48.0799,1,nces_crosswalk,,
48.0801,1,nces_crosswalk,0.029411764705882353,-1.097532
48.9999,1,nces_crosswalk,,
49.0101,1,nces_crosswalk,0.48333333333333334,0.8907923
49.0102,2,nces_crosswalk,0.3098037619500679,-0.19908297620212978
49.0104,1,nces_crosswalk,0.48333333333333334,0.8907923
49.0105,2,nces_crosswalk,0.3792939000585177,0.8835585942175066
49.0106,2,nces_crosswalk,0.23473684210526316,-0.7621183
49.0108,2,nces_crosswalk,0.3098037619500679,-0.19908297620212978
49.0199,1,nces_crosswalk,,
49.0202,16,nces_crosswalk,0.054367639750258594,-1.0081122698554634
49.0205,6,nces_crosswalk,0.2863273232679407,-1.0928102601861083
49.0206,2,nces_crosswalk,0.06412942167433702,-0.8937834715574493
49.0207,1,nces_crosswalk,0.02631578947368421,-1.27909
49.0208,8,nces_crosswalk,0.27986209549107705,-0.5089165556630862
49.0209,1,nces_crosswalk,0.04545454545454545,-1.3986899999999998
49.0299,1,nces_crosswalk,,
49.0303,1,nces_crosswalk,0.26666666666666666,-0.4281868
49.0304,1,nces_crosswalk,0.06,-1.102728
49.0309,3,nces_crosswalk,0.23693734774446126,-0.4693336800335219
49.0399,1,nces_crosswalk,0.0,-0.8871185999999999
49.9999,1,nces_crosswalk,,
50.0101,5,nces_crosswalk,0.4224977204417192,0.32026869220456805
50.0102,6,nces_crosswalk,0.47680527804596634,0.6540053878685216
