vintage,state_fips,soc_code,employment,wage,bill
2024,53,49-3023,13740.0,61720.0,848032800.0
2024,53,49-3031,6880.0,76540.0,526595200.0
2024,53,49-3041,1240.0,59200.0,73408000.0
2024,53,49-3042,3640.0,76060.0,276858400.0
2024,53,49-3043,200.0,61250.0,12250000.0
2024,53,49-3051,890.0,70790.0,63003100.0
2024,53,49-3052,480.0,49520.0,23769600.0
2024,53,49-3053,650.0,55940.0,36361000.0
2024,53,49-3091,550.0,49670.0,27318500.0
2024,53,49-3092,550.0,59270.0,32598500.0
2024,53,49-3093,3020.0,44790.0,135265800.0
2024,53,49-9011,590.0,56010.0,33045900.0
2024,53,49-9012,530.0,104000.0,55120000.0
2024,53,49-9021,7090.0,74000.0,524660000.0
2024,53,49-9031,660.0,54570.0,36016200.0
2024,53,49-9041,10300.0,77550.0,798765000.0
2024,53,49-9043,590.0,70210.0,41423900.0
2024,53,49-9044,1270.0,87880.0,111607600.0
2024,53,49-9051,2560.0,116530.0,298316800.0
2024,53,49-9052,1520.0,75090.0,114136800.0
2024,53,49-9062,1860.0,81320.0,151255200.0
2024,53,49-9063,70.0,45950.0,3216500.0
2024,53,49-9069,240.0,87160.0,20918400.0
2024,53,49-9071,31960.0,59640.0,1906094400.0
2024,53,49-9081,270.0,72370.0,19539900.0
2024,53,49-9091,460.0,54480.0,25060800.0
2024,53,49-9092,100.0,139630.0,13963000.0
2024,53,49-9094,370.0,55890.0,20679300.0
2024,53,49-9096,900.0,77120.0,69408000.0
2024,53,49-9097,170.0,93840.0,15952800.0
2024,53,49-9098,1370.0,49610.0,67965700.0
2024,53,49-9099,3810.0,64470.0,245630700.0
2024,53,51-1011,15410.0,79780.0,1229409800.0
2024,53,51-2011,4760.0,78990.0,375992400.0
2024,53,51-2021,50.0,128090.0,6404500.0
2024,53,51-2028,7280.0,54570.0,397269600.0
2024,53,51-2031,390.0,65060.0,25373400.0
2024,53,51-2041,1190.0,69680.0,82919200.0
2024,53,51-2051,930.0,55530.0,51642900.0
2024,53,51-2090,16760.0,48900.0,819564000.0
2024,53,51-3011,5640.0,43580.0,245791200.0
2024,53,51-3021,2710.0,49810.0,134985100.0
2024,53,51-3022,3570.0,41740.0,149011800.0
2024,53,51-3023,1000.0,46000.0,46000000.0
2024,53,51-3091,320.0,45120.0,14438400.0
2024,53,51-3092,4600.0,45780.0,210588000.0
2024,53,51-3093,320.0,47120.0,15078400.0
2024,53,51-3099,1050.0,43560.0,45738000.0
2024,53,51-4021,890.0,48090.0,42800100.0
2024,53,51-4023,370.0,69870.0,25851900.0
2024,53,51-4031,2120.0,53860.0,114183200.0
2024,53,51-4033,2080.0,51110.0,106308800.0
2024,53,51-4034,40.0,56740.0,2269600.0
2024,53,51-4035,160.0,81630.0,13060800.0
2024,53,51-4041,6980.0,70040.0,488879200.0
2024,53,51-4051,300.0,62510.0,18753000.0
2024,53,51-4062,40.0,60410.0,2416400.0
2024,53,51-4071,250.0,49350.0,12337500.0
2024,53,51-4072,1680.0,51350.0,86268000.0
2024,53,51-4081,850.0,59460.0,50541000.0
2024,53,51-4111,1200.0,81370.0,97644000.0
2024,53,51-4121,7680.0,64730.0,497126400.0
2024,53,51-4122,70.0,76460.0,5352200.0
2024,53,51-4191,140.0,73480.0,10287200.0
2024,53,51-4192,490.0,76840.0,37651600.0
2024,53,51-4193,390.0,55400.0,21606000.0
2024,53,51-4194,490.0,73960.0,36240400.0
2024,53,51-4199,420.0,71510.0,30034200.0
2024,53,51-5111,440.0,51920.0,22844800.0
2024,53,51-5112,2060.0,51510.0,106110600.0
2024,53,51-5113,500.0,47410.0,23705000.0
2024,53,51-6011,3680.0,40580.0,149334400.0
2024,53,51-6021,500.0,39190.0,19595000.0
2024,53,51-6031,1770.0,42560.0,75331200.0
2024,53,51-6052,140.0,51940.0,7271600.0
2024,53,51-6062,140.0,44110.0,6175400.0
2024,53,51-6063,120.0,47260.0,5671200.0
2024,53,51-6064,250.0,43050.0,10762500.0
2024,53,51-6092,40.0,64230.0,2569200.0
2024,53,51-6093,400.0,54960.0,21984000.0
2024,53,51-6099,170.0,63030.0,10715100.0
2024,53,51-7011,1400.0,49440.0,69216000.0
2024,53,51-7021,430.0,45750.0,19672500.0
2024,53,51-7041,1580.0,50470.0,79742600.0
2024,53,51-7042,1430.0,51640.0,73845200.0
2024,53,51-8012,390.0,139290.0,54323100.0
2024,53,51-8013,570.0,119570.0,68154900.0
2024,53,51-8021,630.0,92070.0,58004100.0
2024,53,51-8031,1950.0,78520.0,153114000.0
2024,53,51-8091,220.0,76420.0,16812400.0
2024,53,51-8092,150.0,83390.0,12508500.0
2024,53,51-8093,1030.0,94110.0,96933300.0
2024,53,51-8099,150.0,81440.0,12216000.0
2024,53,51-9011,1800.0,67850.0,122130000.0
2024,53,51-9012,1470.0,61840.0,90904800.0
2024,53,51-9021,500.0,56980.0,28490000.0
2024,53,51-9022,370.0,49450.0,18296500.0
2024,53,51-9023,2110.0,58590.0,123624900.0
2024,53,51-9032,980.0,50420.0,49411600.0
2024,53,51-9041,650.0,52300.0,33995000.0
2024,53,51-9051,600.0,54660.0,32796000.0
2024,53,51-9061,12090.0,64720.0,782464800.0
2024,53,51-9071,850.0,64900.0,55165000.0
2024,53,51-9081,830.0,59220.0,49152600.0
2024,53,51-9082,420.0,50400.0,21168000.0
2024,53,51-9083,280.0,48450.0,13566000.0
2024,53,51-9111,7860.0,43360.0,340809600.0
2024,53,51-9123,100.0,62430.0,6243000.0
2024,53,51-9124,4260.0,65560.0,279285600.0
2024,53,51-9151,70.0,57610.0,4032700.0
2024,53,51-9161,1780.0,88660.0,157814800.0
2024,53,51-9162,640.0,84440.0,54041600.0
2024,53,51-9191,480.0,63530.0,30494400.0
2024,53,51-9192,320.0,42690.0,13660800.0
2024,53,51-9193,60.0,48540.0,2912400.0
2024,53,51-9194,70.0,62370.0,4365900.0
2024,53,51-9195,1100.0,50400.0,55440000.0
2024,53,51-9196,2500.0,57390.0,143475000.0
2024,53,51-9198,3900.0,46000.0,179400000.0
2024,53,51-9199,1690.0,50540.0,85412600.0
2024,53,53-1041,90.0,72770.0,6549300.0
2024,53,53-1047,14220.0,72350.0,1028817000.0
2024,53,53-2011,3650.0,382350.0,1395577500.0
2024,53,53-2012,1060.0,155450.0,164777000.0
2024,53,53-2021,600.0,150020.0,90012000.0
2024,53,53-2022,160.0,84060.0,13449600.0
2024,53,53-3011,60.0,40480.0,2428800.0
2024,53,53-3031,8930.0,45880.0,409708400.0
2024,53,53-3032,40700.0,67060.0,2729342000.0
2024,53,53-3033,22170.0,52920.0,1173236400.0
2024,53,53-3051,9420.0,60110.0,566236200.0
2024,53,53-3052,7100.0,71670.0,508857000.0
2024,53,53-3053,5330.0,46170.0,246086100.0
2024,53,53-3099,410.0,52870.0,21676700.0
2024,53,53-4011,810.0,69370.0,56189700.0
2024,53,53-4022,390.0,69700.0,27183000.0
2024,53,53-4031,1020.0,69600.0,70992000.0
2024,53,53-4041,170.0,80730.0,13724100.0
2024,53,53-4099,100.0,81820.0,8182000.0
2024,53,53-5011,1910.0,64760.0,123691600.0
2024,53,53-5021,1600.0,105140.0,168224000.0
2024,53,53-5022,100.0,61920.0,6192000.0
2024,53,53-5031,910.0,102680.0,93438800.0
2024,53,53-6011,50.0,72820.0,3641000.0
2024,53,53-6021,2780.0,41700.0,115926000.0
2024,53,53-6031,2620.0,41940.0,109882800.0
2024,53,53-6032,1230.0,51410.0,63234300.0
2024,53,53-6041,50.0,82870.0,4143500.0
2024,53,53-6051,420.0,104470.0,43877400.0
2024,53,53-6061,540.0,45180.0,24397200.0
2024,53,53-6099,90.0,60410.0,5436900.0
2024,53,53-7011,610.0,46150.0,28151500.0
2024,53,53-7021,890.0,95020.0,84567800.0
2024,53,53-7041,190.0,55960.0,10632400.0
2024,53,53-7051,16310.0,51460.0,839312600.0
2024,53,53-7061,8070.0,42090.0,339666300.0
2024,53,53-7062,50310.0,47280.0,2378656800.0
2024,53,53-7063,1160.0,44740.0,51898400.0
2024,53,53-7064,15510.0,39400.0,611094000.0
2024,53,53-7065,55260.0,44670.0,2468464200.0
2024,53,53-7072,40.0,85640.0,3425600.0
2024,53,53-7081,3890.0,68350.0,265881500.0
2024,53,53-7199,80.0,65270.0,5221600.0
2024,54,11-1011,1390.0,203960.0,283504400.0
2024,54,11-1021,16070.0,100160.0,1609571200.0
2024,54,11-1031,750.0,57110.0,42832500.0
2024,54,11-2021,330.0,122210.0,40329300.0
2024,54,11-2022,1140.0,119070.0,135739800.0
2024,54,11-2032,50.0,105330.0,5266500.0
2024,54,11-2033,70.0,89630.0,6274100.0
2024,54,11-3012,1730.0,89370.0,154610100.0
2024,54,11-3013,590.0,101150.0,59678500.0
2024,54,11-3021,950.0,150140.0,142633000.0
2024,54,11-3031,2430.0,121900.0,296217000.0
2024,54,11-3051,870.0,120400.0,104748000.0
2024,54,11-3061,190.0,141790.0,26940100.0
2024,54,11-3071,340.0,108190.0,36784600.0
2024,54,11-3111,40.0,107170.0,4286800.0
2024,54,11-3121,540.0,120400.0,65016000.0
2024,54,11-3131,50.0,112160.0,5608000.0
2024,54,11-9021,670.0,86860.0,58196200.0
2024,54,11-9031,380.0,49500.0,18810000.0
2024,54,11-9032,1350.0,81770.0,110389500.0
2024,54,11-9033,1390.0,111710.0,155276900.0
2024,54,11-9041,460.0,152840.0,70306400.0
2024,54,11-9051,1250.0,54200.0,67750000.0
2024,54,11-9072,40.0,51180.0,2047200.0
2024,54,11-9081,160.0,70220.0,11235200.0
2024,54,11-9111,2100.0,135680.0,284928000.0
2024,54,11-9121,170.0,138380.0,23524600.0
2024,54,11-9131,170.0,93690.0,15927300.0
2024,54,11-9141,1610.0,60900.0,98049000.0
2024,54,11-9151,550.0,71770.0,39473500.0
2024,54,11-9161,110.0,66720.0,7339200.0
2024,54,11-9171,130.0,75810.0,9855300.0
2024,54,11-9199,3120.0,130090.0,405880800.0
2024,54,13-1020,1310.0,74250.0,97267500.0
2024,54,13-1031,1410.0,72700.0,102507000.0
2024,54,13-1041,1530.0,74820.0,114474600.0
2024,54,13-1051,830.0,77180.0,64059400.0
2024,54,13-1071,2950.0,71210.0,210069500.0
2024,54,13-1075,430.0,94330.0,40561900.0
2024,54,13-1081,560.0,76380.0,42772800.0
2024,54,13-1082,2050.0,91340.0,187247000.0
2024,54,13-1111,1560.0,97740.0,152474400.0
2024,54,13-1121,320.0,46050.0,14736000.0
2024,54,13-1131,300.0,51790.0,15537000.0
2024,54,13-1141,550.0,66200.0,36410000.0
2024,54,13-1151,1450.0,62640.0,90828000.0
2024,54,13-1161,1700.0,57730.0,98141000.0
2024,54,13-1199,5410.0,70000.0,378700000.0
2024,54,13-2011,5310.0,78150.0,414976500.0
2024,54,13-2020,530.0,48290.0,25593700.0
2024,54,13-2031,190.0,80570.0,15308300.0
2024,54,13-2041,180.0,63690.0,11464200.0
2024,54,13-2051,390.0,80330.0,31328700.0
2024,54,13-2052,730.0,132360.0,96622800.0
2024,54,13-2053,180.0,61840.0,11131200.0
2024,54,13-2054,50.0,95510.0,4775500.0
2024,54,13-2061,220.0,68130.0,14988600.0
2024,54,13-2071,120.0,44200.0,5304000.0
2024,54,13-2072,1300.0,61800.0,80340000.0
2024,54,13-2081,330.0,49520.0,16341600.0
2024,54,13-2082,320.0,39740.0,12716800.0
2024,54,13-2099,860.0,85060.0,73151600.0
2024,54,15-1211,1300.0,99150.0,128895000.0
2024,54,15-1212,270.0,103770.0,28017900.0
2024,54,15-1221,50.0,187000.0,9350000.0
2024,54,15-1231,670.0,55340.0,37077800.0
2024,54,15-1232,1840.0,58790.0,108173600.0
2024,54,15-1241,210.0,112540.0,23633400.0
2024,54,15-1242,230.0,73530.0,16911900.0
2024,54,15-1243,270.0,132690.0,35826300.0
2024,54,15-1244,1310.0,81260.0,106450600.0
2024,54,15-1251,190.0,71800.0,13642000.0
2024,54,15-1252,2280.0,107330.0,244712400.0
2024,54,15-1253,260.0,67610.0,17578600.0
2024,54,15-1254,320.0,78830.0,25225600.0
2024,54,15-1255,110.0,89950.0,9894500.0
2024,54,15-1299,3550.0,118760.0,421598000.0
2024,54,15-2031,220.0,75510.0,16612200.0
2024,54,15-2041,90.0,84450.0,7600500.0
2024,54,15-2051,220.0,102770.0,22609400.0
2024,54,17-1011,80.0,92140.0,7371200.0
2024,54,17-1012,60.0,84030.0,5041800.0
2024,54,17-1021,40.0,58760.0,2350400.0
2024,54,17-1022,520.0,67010.0,34845200.0
2024,54,17-2041,210.0,135390.0,28431900.0
2024,54,17-2051,1560.0,91880.0,143332800.0
2024,54,17-2071,610.0,110680.0,67514800.0
2024,54,17-2072,140.0,101270.0,14177800.0
2024,54,17-2081,470.0,102560.0,48203200.0
2024,54,17-2111,210.0,91630.0,19242300.0
2024,54,17-2112,890.0,112360.0,100000400.0
2024,54,17-2131,50.0,95420.0,4771000.0
2024,54,17-2141,860.0,100800.0,86688000.0
2024,54,17-2151,400.0,92130.0,36852000.0
2024,54,17-2171,160.0,116810.0,18689600.0
2024,54,17-2199,610.0,109010.0,66496100.0
2024,54,17-3011,330.0,66110.0,21816300.0
2024,54,17-3013,180.0,60900.0,10962000.0
2024,54,17-3022,310.0,59900.0,18569000.0
2024,54,17-3023,350.0,84040.0,29414000.0
2024,54,17-3025,40.0,56280.0,2251200.0
2024,54,17-3026,100.0,70150.0,7015000.0
2024,54,17-3027,90.0,58480.0,5263200.0
2024,54,17-3029,280.0,76700.0,21476000.0
2024,54,17-3031,320.0,49970.0,15990400.0
2024,54,19-1013,40.0,62000.0,2480000.0
2024,54,19-1023,100.0,75380.0,7538000.0
2024,54,19-1029,240.0,82510.0,19802400.0
2024,54,19-1031,140.0,72970.0,10215800.0
2024,54,19-1032,110.0,59030.0,6493300.0
2024,54,19-1041,110.0,66340.0,7297400.0
2024,54,19-1042,290.0,108420.0,31441800.0
2024,54,19-2021,60.0,70020.0,4201200.0
2024,54,19-2031,270.0,112080.0,30261600.0
2024,54,19-2041,310.0,80270.0,24883700.0
2024,54,19-2042,130.0,90960.0,11824800.0
2024,54,19-3033,650.0,88540.0,57551000.0
2024,54,19-3034,160.0,67950.0,10872000.0
2024,54,19-3039,240.0,63650.0,15276000.0
2024,54,19-3051,180.0,62520.0,11253600.0
2024,54,19-3091,50.0,62000.0,3100000.0
2024,54,19-3099,220.0,96340.0,21194800.0
2024,54,19-4012,40.0,50010.0,2000400.0
2024,54,19-4021,120.0,54580.0,6549600.0
2024,54,19-4031,240.0,61640.0,14793600.0
2024,54,19-4042,530.0,53760.0,28492800.0
2024,54,19-4043,110.0,57540.0,6329400.0
2024,54,19-4061,440.0,73220.0,32216800.0
2024,54,19-4071,110.0,53660.0,5902600.0
2024,54,19-4092,90.0,59760.0,5378400.0
2024,54,19-4099,220.0,63520.0,13974400.0
2024,54,19-5011,840.0,84970.0,71374800.0
2024,54,19-5012,170.0,66810.0,11357700.0
2024,54,21-1012,1390.0,54910.0,76324900.0
2024,54,21-1013,110.0,49450.0,5439500.0
2024,54,21-1015,470.0,48050.0,22583500.0
2024,54,21-1018,1970.0,52210.0,102853700.0
2024,54,21-1019,150.0,49080.0,7362000.0
2024,54,21-1021,2370.0,49970.0,118428900.0
2024,54,21-1022,890.0,61630.0,54850700.0
2024,54,21-1023,390.0,49250.0,19207500.0
2024,54,21-1029,690.0,73230.0,50528700.0
2024,54,21-1091,460.0,63590.0,29251400.0
2024,54,21-1092,870.0,51790.0,45057300.0
2024,54,21-1093,3290.0,39230.0,129066700.0
2024,54,21-1094,450.0,43860.0,19737000.0
2024,54,21-1099,330.0,46480.0,15338400.0
2024,54,21-2011,310.0,46010.0,14263100.0
2024,54,23-1011,2460.0,117770.0,289714200.0
2024,54,23-1012,250.0,57350.0,14337500.0
2024,54,23-1021,100.0,117760.0,11776000.0
2024,54,23-1023,350.0,88370.0,30929500.0
2024,54,23-2011,1680.0,56540.0,94987200.0
2024,54,23-2093,410.0,68010.0,27884100.0
2024,54,23-2099,140.0,74300.0,10402000.0
2024,54,25-1011,540.0,98950.0,53433000.0
2024,54,25-1021,200.0,82100.0,16420000.0
2024,54,25-1022,290.0,79070.0,22930300.0
2024,54,25-1032,290.0,104680.0,30357200.0
2024,54,25-1041,70.0,89630.0,6274100.0
2024,54,25-1042,250.0,90220.0,22555000.0
2024,54,25-1043,50.0,101670.0,5083500.0
2024,54,25-1051,50.0,91230.0,4561500.0
2024,54,25-1052,100.0,89620.0,8962000.0
2024,54,25-1054,50.0,84940.0,4247000.0
2024,54,25-1062,50.0,75040.0,3752000.0
2024,54,25-1063,50.0,101770.0,5088500.0
2024,54,25-1065,60.0,79980.0,4798800.0
2024,54,25-1066,170.0,78740.0,13385800.0
2024,54,25-1067,60.0,78540.0,4712400.0
2024,54,25-1069,70.0,74710.0,5229700.0
2024,54,25-1071,2030.0,135750.0,275572500.0
2024,54,25-1072,360.0,78680.0,28324800.0
2024,54,25-1081,360.0,71360.0,25689600.0
2024,54,25-1111,80.0,74230.0,5938400.0
2024,54,25-1113,90.0,73510.0,6615900.0
2024,54,25-1121,360.0,74190.0,26708400.0
2024,54,25-1122,220.0,73910.0,16260200.0
2024,54,25-1123,340.0,68550.0,23307000.0
2024,54,25-1124,70.0,70340.0,4923800.0
2024,54,25-1125,90.0,67130.0,6041700.0
2024,54,25-1193,150.0,71330.0,10699500.0
2024,54,25-1194,360.0,62530.0,22510800.0
2024,54,25-1199,860.0,83500.0,71810000.0
2024,54,25-2011,2380.0,35160.0,83680800.0
2024,54,25-2012,850.0,55100.0,46835000.0
2024,54,25-2021,6680.0,52970.0,353839600.0
2024,54,25-2022,3130.0,51730.0,161914900.0
2024,54,25-2031,3650.0,54360.0,198414000.0
2024,54,25-2032,780.0,55950.0,43641000.0
2024,54,25-2051,50.0,39660.0,1983000.0
2024,54,25-2052,2280.0,52090.0,118765200.0
2024,54,25-2057,580.0,52870.0,30664600.0
2024,54,25-2058,810.0,54510.0,44153100.0
2024,54,25-2059,540.0,35220.0,19018800.0
2024,54,25-3011,90.0,54250.0,4882500.0
2024,54,25-3021,560.0,46960.0,26297600.0
2024,54,25-3031,4630.0,53000.0,245390000.0
2024,54,25-3041,300.0,45990.0,13797000.0
2024,54,25-3099,680.0,61010.0,41486800.0
2024,54,25-4012,40.0,58380.0,2335200.0
2024,54,25-4013,30.0,51080.0,1532400.0
2024,54,25-4022,430.0,49240.0,21173200.0
2024,54,25-4031,190.0,34340.0,6524600.0
2024,54,25-9021,90.0,54500.0,4905000.0
2024,54,25-9031,730.0,68450.0,49968500.0
2024,54,25-9044,40.0,37170.0,1486800.0
2024,54,25-9045,5100.0,29370.0,149787000.0
2024,54,25-9099,540.0,36130.0,19510200.0
2024,54,27-1014,50.0,56270.0,2813500.0
2024,54,27-1023,220.0,26810.0,5898200.0
2024,54,27-1024,540.0,43870.0,23689800.0
2024,54,27-1025,100.0,51070.0,5107000.0
2024,54,27-1026,880.0,35730.0,31442400.0
2024,54,27-2012,260.0,53780.0,13982800.0
2024,54,27-2022,880.0,66580.0,58590400.0
2024,54,27-2023,60.0,53400.0,3204000.0
2024,54,27-3011,190.0,35860.0,6813400.0
2024,54,27-3023,230.0,36200.0,8326000.0
2024,54,27-3031,350.0,62100.0,21735000.0
2024,54,27-3041,350.0,68480.0,23968000.0
2024,54,27-3042,80.0,68520.0,5481600.0
2024,54,27-3043,100.0,63160.0,6316000.0
2024,54,27-3091,60.0,62810.0,3768600.0
2024,54,27-3092,160.0,64470.0,10315200.0
2024,54,27-4011,150.0,62390.0,9358500.0
2024,54,27-4012,120.0,33640.0,4036800.0
2024,54,27-4021,120.0,36040.0,4324800.0
2024,54,27-4031,70.0,50100.0,3507000.0
2024,54,27-4032,50.0,50060.0,2503000.0
2024,54,29-1011,90.0,81840.0,7365600.0
2024,54,29-1021,400.0,171380.0,68552000.0
2024,54,29-1029,40.0,198990.0,7959600.0
2024,54,29-1031,440.0,69050.0,30382000.0
2024,54,29-1041,150.0,136210.0,20431500.0
2024,54,29-1051,2570.0,125530.0,322612100.0
2024,54,29-1071,960.0,121130.0,116284800.0
2024,54,29-1081,50.0,160330.0,8016500.0
2024,54,29-1122,680.0,93100.0,63308000.0
2024,54,29-1123,1330.0,99470.0,132295100.0
2024,54,29-1124,80.0,93960.0,7516800.0
2024,54,29-1125,90.0,50640.0,4557600.0
2024,54,29-1126,1340.0,68440.0,91709600.0
2024,54,29-1127,920.0,85410.0,78577200.0
2024,54,29-1128,70.0,57860.0,4050200.0
2024,54,29-1129,100.0,70460.0,7046000.0
2024,54,29-1131,390.0,135660.0,52907400.0
2024,54,29-1141,21740.0,80650.0,1753331000.0
2024,54,29-1151,790.0,267220.0,211103800.0
2024,54,29-1171,2280.0,122140.0,278479200.0
2024,54,29-1181,40.0,85900.0,3436000.0
2024,54,29-1211,160.0,193830.0,31012800.0
2024,54,29-1212,40.0,276750.0,11070000.0
2024,54,29-1213,60.0,190320.0,11419200.0
2024,54,29-1214,240.0,345480.0,82915200.0
2024,54,29-1215,230.0,249170.0,57309100.0
2024,54,29-1216,540.0,254790.0,137586600.0
2024,54,29-1221,70.0,182710.0,12789700.0
2024,54,29-1223,60.0,138350.0,8301000.0
2024,54,29-1229,2300.0,241220.0,554806000.0
2024,54,29-1249,170.0,371230.0,63109100.0
2024,54,29-1292,1220.0,69660.0,84985200.0
2024,54,29-1299,180.0,111500.0,20070000.0
2024,54,29-2010,1960.0,60080.0,117756800.0
2024,54,29-2031,470.0,46930.0,22057100.0
2024,54,29-2032,560.0,74670.0,41815200.0
2024,54,29-2033,130.0,82440.0,10717200.0
2024,54,29-2034,1810.0,69840.0,126410400.0
2024,54,29-2035,180.0,80970.0,14574600.0
2024,54,29-2036,30.0,79720.0,2391600.0
2024,54,29-2042,1150.0,35430.0,40744500.0
2024,54,29-2043,1130.0,48370.0,54658100.0
2024,54,29-2051,230.0,34000.0,7820000.0
2024,54,29-2052,3690.0,39190.0,144611100.0
2024,54,29-2053,700.0,33120.0,23184000.0
2024,54,29-2055,720.0,49560.0,35683200.0
2024,54,29-2056,460.0,37130.0,17079800.0
2024,54,29-2057,270.0,40430.0,10916100.0
2024,54,29-2061,6330.0,52540.0,332578200.0
2024,54,29-2072,1140.0,46600.0,53124000.0
2024,54,29-2081,400.0,41030.0,16412000.0
2024,54,29-2091,80.0,86740.0,6939200.0
2024,54,29-2099,640.0,51150.0,32736000.0
2024,54,29-9021,60.0,56880.0,3412800.0
2024,54,29-9091,140.0,48410.0,6777400.0
2024,54,29-9093,200.0,51490.0,10298000.0
2024,54,29-9099,110.0,67440.0,7418400.0
2024,54,31-1120,18730.0,26730.0,500652900.0
2024,54,31-1131,8860.0,36320.0,321795200.0
2024,54,31-1132,250.0,35770.0,8942500.0
2024,54,31-1133,670.0,31410.0,21044700.0
2024,54,31-2011,260.0,62650.0,16289000.0
2024,54,31-2021,900.0,62280.0,56052000.0
2024,54,31-2022,160.0,32850.0,5256000.0
2024,54,31-9011,270.0,45410.0,12260700.0
2024,54,31-9091,1380.0,39280.0,54206400.0
2024,54,31-9092,4510.0,35990.0,162314900.0
2024,54,31-9093,480.0,42540.0,20419200.0
2024,54,31-9094,180.0,41040.0,7387200.0
2024,54,31-9095,70.0,34370.0,2405900.0
2024,54,31-9096,660.0,31720.0,20935200.0
2024,54,31-9097,1260.0,38980.0,49114800.0
2024,54,31-9099,940.0,41760.0,39254400.0
2024,54,33-1011,220.0,66050.0,14531000.0
2024,54,33-1012,450.0,76350.0,34357500.0
2024,54,33-1021,150.0,61150.0,9172500.0
2024,54,33-1091,390.0,50030.0,19511700.0
2024,54,33-1099,70.0,61630.0,4314100.0
2024,54,33-2011,1040.0,44450.0,46228000.0
2024,54,33-2021,60.0,52730.0,3163800.0
2024,54,33-3011,180.0,34310.0,6175800.0
2024,54,33-3012,2640.0,55410.0,146282400.0
2024,54,33-3021,210.0,101920.0,21403200.0
2024,54,33-3031,120.0,61860.0,7423200.0
2024,54,33-3041,40.0,30330.0,1213200.0
2024,54,33-3051,3130.0,54930.0,171930900.0
2024,54,33-9011,80.0,36430.0,2914400.0
2024,54,33-9021,250.0,49880.0,12470000.0
2024,54,33-9031,70.0,36090.0,2526300.0
2024,54,33-9032,6290.0,39430.0,248014700.0
2024,54,33-9091,1110.0,37320.0,41425200.0
2024,54,33-9092,430.0,28470.0,12242100.0
2024,54,33-9093,90.0,59520.0,5356800.0
2024,54,33-9099,180.0,55660.0,10018800.0
2024,54,35-1011,310.0,65150.0,20196500.0
2024,54,35-1012,6660.0,35050.0,233433000.0
2024,54,35-2011,15590.0,24330.0,379304700.0
2024,54,35-2012,4540.0,30700.0,139378000.0
2024,54,35-2014,6370.0,29410.0,187341700.0
2024,54,35-2015,670.0,27380.0,18344600.0
2024,54,35-2021,2830.0,28100.0,79523000.0
2024,54,35-3011,3120.0,36420.0,113630400.0
2024,54,35-3023,7280.0,27130.0,197506400.0
2024,54,35-3031,9190.0,36650.0,336813500.0
2024,54,35-3041,610.0,30150.0,18391500.0
2024,54,35-9011,900.0,29940.0,26946000.0
2024,54,35-9021,1770.0,25960.0,45949200.0
2024,54,35-9031,1490.0,25460.0,37935400.0
2024,54,35-9099,50.0,28670.0,1433500.0
2024,54,37-1011,780.0,42020.0,32775600.0
2024,54,37-1012,440.0,50610.0,22268400.0
2024,54,37-2011,9390.0,32510.0,305268900.0
2024,54,37-2012,5810.0,27990.0,162621900.0
2024,54,37-2019,60.0,42980.0,2578800.0
2024,54,37-2021,360.0,40980.0,14752800.0
2024,54,37-3011,3170.0,32310.0,102422700.0
2024,54,37-3012,40.0,37680.0,1507200.0
2024,54,37-3013,1350.0,47560.0,64206000.0
2024,54,37-3019,70.0,46420.0,3249400.0
2024,54,39-1013,240.0,59990.0,14397600.0
2024,54,39-1014,390.0,38140.0,14874600.0
2024,54,39-1022,470.0,39040.0,18348800.0
2024,54,39-2011,150.0,46440.0,6966000.0
2024,54,39-2021,1220.0,29030.0,35416600.0
2024,54,39-3011,630.0,55160.0,34750800.0
2024,54,39-3012,100.0,30430.0,3043000.0
2024,54,39-3019,190.0,21880.0,4157200.0
2024,54,39-3031,290.0,24120.0,6994800.0
2024,54,39-3091,780.0,27570.0,21504600.0
2024,54,39-4011,70.0,53110.0,3717700.0
2024,54,39-4012,40.0,49520.0,1980800.0
2024,54,39-4021,390.0,32130.0,12530700.0
2024,54,39-4031,170.0,55490.0,9433300.0
2024,54,39-5011,40.0,38450.0,1538000.0
2024,54,39-5012,1040.0,38680.0,40227200.0
2024,54,39-5092,180.0,39120.0,7041600.0
2024,54,39-5094,70.0,39750.0,2782500.0
2024,54,39-6011,50.0,24820.0,1241000.0
2024,54,39-6012,60.0,38740.0,2324400.0
2024,54,39-7010,440.0,29470.0,12966800.0
2024,54,39-9011,1500.0,25100.0,37650000.0
2024,54,39-9031,630.0,37510.0,23631300.0
2024,54,39-9032,1670.0,35270.0,58900900.0
2024,54,39-9041,1220.0,30910.0,37710200.0
2024,54,39-9099,130.0,33830.0,4397900.0
2024,54,41-1011,7780.0,41490.0,322792200.0
2024,54,41-1012,650.0,71970.0,46780500.0
2024,54,41-2011,16730.0,25390.0,424774700.0
2024,54,41-2012,1200.0,22800.0,27360000.0
2024,54,41-2021,1480.0,34120.0,50497600.0
2024,54,41-2022,1860.0,33520.0,62347200.0
2024,54,41-2031,18290.0,30220.0,552723800.0
2024,54,41-3011,400.0,49730.0,19892000.0
2024,54,41-3021,1770.0,58300.0,103191000.0
2024,54,41-3031,990.0,61240.0,60627600.0
2024,54,41-3041,230.0,40380.0,9287400.0
2024,54,41-3091,2060.0,57590.0,118635400.0
2024,54,41-4011,640.0,127500.0,81600000.0
2024,54,41-4012,3410.0,71530.0,243917300.0
