state_abbr,series,cycle,ref_start,ref_end,share_using_ai,se,suppressed,state_fips
FL,ai_in_production,202509,2025-04-07,2025-04-20,10.8,1.13,False,12
FL,ai_in_production,202510,2025-04-21,2025-05-04,11.4,1.05,False,12
FL,ai_in_production,202511,2025-05-05,2025-05-18,12.4,0.55,False,12
FL,ai_in_production,202512,2025-05-19,2025-06-01,10.0,0.57,False,12
FL,ai_in_production,202513,2025-06-02,2025-06-15,10.8,1.32,False,12
FL,ai_in_production,202514,2025-06-16,2025-06-29,12.0,0.84,False,12
FL,ai_in_production,202515,2025-06-30,2025-07-13,10.5,0.8,False,12
FL,ai_in_production,202516,2025-07-14,2025-07-27,10.5,0.53,False,12
FL,ai_in_production,202517,2025-07-28,2025-08-10,14.3,0.78,False,12
FL,ai_in_production,202518,2025-08-11,2025-08-24,11.5,0.56,False,12
FL,ai_in_production,202519,2025-08-25,2025-09-07,11.9,0.68,False,12
FL,ai_in_production,202520,2025-09-08,2025-09-21,12.5,1.05,False,12
GA,ai_in_any_function,202524,2025-11-03,2025-11-16,16.6,1.74,False,13
GA,ai_in_production,202319,2023-08-28,2023-09-10,3.6,0.76,False,13
GA,ai_in_production,202320,2023-09-11,2023-09-24,4.8,0.7,False,13
GA,ai_in_production,202321,2023-09-25,2023-10-08,3.8,0.7,False,13
GA,ai_in_production,202322,2023-10-09,2023-10-22,4.0,0.76,False,13
GA,ai_in_production,202323,2023-10-23,2023-11-05,3.2,0.71,False,13
GA,ai_in_production,202324,2023-11-06,2023-11-19,4.6,0.68,False,13
GA,ai_in_production,202325,2023-11-20,2023-12-03,4.4,0.89,False,13
GA,ai_in_production,202326,2023-12-04,2023-12-17,4.6,0.97,False,13
GA,ai_in_production,202401,2023-12-18,2023-12-31,4.7,0.93,False,13
GA,ai_in_production,202402,2024-01-01,2024-01-14,4.5,0.49,False,13
GA,ai_in_production,202403,2024-01-15,2024-01-28,4.5,1.11,False,13
GA,ai_in_production,202404,2024-01-29,2024-02-11,4.3,0.59,False,13
GA,ai_in_production,202405,2024-02-12,2024-02-25,4.7,0.88,False,13
GA,ai_in_production,202406,2024-02-26,2024-03-10,5.9,1.55,False,13
GA,ai_in_production,202407,2024-03-11,2024-03-24,4.5,0.38,False,13
GA,ai_in_production,202408,2024-03-25,2024-04-07,5.3,0.9,False,13
GA,ai_in_production,202409,2024-04-08,2024-04-21,4.6,0.41,False,13
GA,ai_in_production,202410,2024-04-22,2024-05-05,5.0,0.51,False,13
GA,ai_in_production,202411,2024-05-06,2024-05-19,4.6,1.2,False,13
GA,ai_in_production,202412,2024-05-20,2024-06-02,4.2,1.17,False,13
GA,ai_in_production,202413,2024-06-03,2024-06-16,5.7,0.79,False,13
GA,ai_in_production,202414,2024-06-17,2024-06-30,5.0,0.99,False,13
GA,ai_in_production,202415,2024-07-01,2024-07-14,4.9,1.0,False,13
GA,ai_in_production,202416,2024-07-15,2024-07-28,4.9,0.63,False,13
GA,ai_in_production,202417,2024-07-29,2024-08-11,6.5,1.13,False,13
GA,ai_in_production,202418,2024-08-12,2024-08-25,5.7,0.73,False,13
GA,ai_in_production,202419,2024-08-26,2024-09-08,3.3,0.41,False,13
GA,ai_in_production,202420,2024-09-09,2024-09-22,5.3,1.07,False,13
GA,ai_in_production,202421,2024-09-23,2024-10-06,5.8,0.66,False,13
GA,ai_in_production,202422,2024-10-07,2024-10-20,7.2,0.82,False,13
GA,ai_in_production,202423,2024-10-21,2024-11-03,6.3,0.86,False,13
GA,ai_in_production,202424,2024-11-04,2024-11-17,6.3,1.14,False,13
GA,ai_in_production,202425,2024-11-18,2024-12-01,4.1,0.51,False,13
GA,ai_in_production,202426,2024-12-02,2024-12-15,6.1,1.13,False,13
GA,ai_in_production,202501,2024-12-16,2024-12-29,5.7,1.24,False,13
GA,ai_in_production,202502,2024-12-30,2025-01-12,8.1,1.36,False,13
GA,ai_in_production,202503,2025-01-13,2025-01-26,5.9,1.21,False,13
GA,ai_in_production,202504,2025-01-27,2025-02-09,7.3,1.17,False,13
GA,ai_in_production,202505,2025-02-10,2025-02-23,7.8,1.2,False,13
GA,ai_in_production,202506,2025-02-24,2025-03-09,9.2,1.45,False,13
GA,ai_in_production,202507,2025-03-10,2025-03-23,8.2,1.1,False,13
GA,ai_in_production,202508,2025-03-24,2025-04-06,7.1,1.14,False,13
GA,ai_in_production,202509,2025-04-07,2025-04-20,7.3,1.4,False,13
GA,ai_in_production,202510,2025-04-21,2025-05-04,10.6,1.37,False,13
GA,ai_in_production,202511,2025-05-05,2025-05-18,7.1,0.99,False,13
GA,ai_in_production,202512,2025-05-19,2025-06-01,10.2,1.39,False,13
GA,ai_in_production,202513,2025-06-02,2025-06-15,10.0,0.94,False,13
GA,ai_in_production,202514,2025-06-16,2025-06-29,7.2,1.43,False,13
GA,ai_in_production,202515,2025-06-30,2025-07-13,10.4,0.89,False,13
GA,ai_in_production,202516,2025-07-14,2025-07-27,9.6,1.17,False,13
GA,ai_in_production,202517,2025-07-28,2025-08-10,10.9,1.32,False,13
GA,ai_in_production,202518,2025-08-11,2025-08-24,11.2,1.27,False,13
GA,ai_in_production,202519,2025-08-25,2025-09-07,12.6,0.68,False,13
GA,ai_in_production,202520,2025-09-08,2025-09-21,7.2,0.75,False,13
HI,ai_in_any_function,202524,2025-11-03,2025-11-16,15.4,4.6,False,15
HI,ai_in_production,202506,2025-02-24,2025-03-09,9.0,2.75,False,15
HI,ai_in_production,202512,2025-05-19,2025-06-01,10.7,3.85,False,15
HI,ai_in_production,202516,2025-07-14,2025-07-27,11.3,2.1,False,15
HI,ai_in_production,202517,2025-07-28,2025-08-10,9.6,1.55,False,15
HI,ai_in_production,202518,2025-08-11,2025-08-24,11.3,2.44,False,15
HI,ai_in_production,202519,2025-08-25,2025-09-07,11.0,3.29,False,15
IA,ai_in_any_function,202524,2025-11-03,2025-11-16,14.2,2.25,False,19
IA,ai_in_production,202319,2023-08-28,2023-09-10,3.5,1.35,False,19
IA,ai_in_production,202322,2023-10-09,2023-10-22,3.5,0.99,False,19
IA,ai_in_production,202323,2023-10-23,2023-11-05,4.6,1.15,False,19
IA,ai_in_production,202324,2023-11-06,2023-11-19,3.5,0.87,False,19
IA,ai_in_production,202325,2023-11-20,2023-12-03,5.2,2.17,False,19
IA,ai_in_production,202326,2023-12-04,2023-12-17,5.0,1.67,False,19
IA,ai_in_production,202401,2023-12-18,2023-12-31,2.8,0.96,False,19
IA,ai_in_production,202402,2024-01-01,2024-01-14,5.4,1.25,False,19
IA,ai_in_production,202405,2024-02-12,2024-02-25,5.4,1.71,False,19
IA,ai_in_production,202408,2024-03-25,2024-04-07,3.8,1.06,False,19
IA,ai_in_production,202409,2024-04-08,2024-04-21,4.4,0.91,False,19
IA,ai_in_production,202411,2024-05-06,2024-05-19,3.5,0.92,False,19
IA,ai_in_production,202412,2024-05-20,2024-06-02,2.9,1.3,False,19
IA,ai_in_production,202413,2024-06-03,2024-06-16,2.5,1.17,False,19
IA,ai_in_production,202414,2024-06-17,2024-06-30,4.9,1.4,False,19
IA,ai_in_production,202415,2024-07-01,2024-07-14,7.8,2.55,False,19
IA,ai_in_production,202416,2024-07-15,2024-07-28,4.9,1.1,False,19
IA,ai_in_production,202417,2024-07-29,2024-08-11,2.7,1.02,False,19
IA,ai_in_production,202418,2024-08-12,2024-08-25,4.7,1.45,False,19
IA,ai_in_production,202419,2024-08-26,2024-09-08,3.1,1.09,False,19
IA,ai_in_production,202420,2024-09-09,2024-09-22,5.3,1.57,False,19
IA,ai_in_production,202421,2024-09-23,2024-10-06,3.8,0.76,False,19
IA,ai_in_production,202422,2024-10-07,2024-10-20,5.4,1.75,False,19
IA,ai_in_production,202423,2024-10-21,2024-11-03,4.0,1.11,False,19
IA,ai_in_production,202424,2024-11-04,2024-11-17,4.5,1.89,False,19
IA,ai_in_production,202425,2024-11-18,2024-12-01,4.7,2.02,False,19
IA,ai_in_production,202426,2024-12-02,2024-12-15,5.6,1.45,False,19
IA,ai_in_production,202501,2024-12-16,2024-12-29,7.5,2.64,False,19
IA,ai_in_production,202502,2024-12-30,2025-01-12,4.8,1.0,False,19
IA,ai_in_production,202503,2025-01-13,2025-01-26,4.6,1.1,False,19
IA,ai_in_production,202504,2025-01-27,2025-02-09,5.4,1.68,False,19
IA,ai_in_production,202505,2025-02-10,2025-02-23,8.9,2.23,False,19
IA,ai_in_production,202506,2025-02-24,2025-03-09,8.7,2.01,False,19
IA,ai_in_production,202507,2025-03-10,2025-03-23,6.7,1.97,False,19
IA,ai_in_production,202508,2025-03-24,2025-04-06,8.3,1.59,False,19
IA,ai_in_production,202509,2025-04-07,2025-04-20,5.7,1.38,False,19
IA,ai_in_production,202510,2025-04-21,2025-05-04,6.6,1.31,False,19
IA,ai_in_production,202511,2025-05-05,2025-05-18,7.5,2.1,False,19
IA,ai_in_production,202512,2025-05-19,2025-06-01,6.9,1.32,False,19
IA,ai_in_production,202513,2025-06-02,2025-06-15,12.0,2.86,False,19
IA,ai_in_production,202514,2025-06-16,2025-06-29,5.2,2.03,False,19
IA,ai_in_production,202515,2025-06-30,2025-07-13,6.3,1.07,False,19
IA,ai_in_production,202516,2025-07-14,2025-07-27,8.0,0.84,False,19
IA,ai_in_production,202517,2025-07-28,2025-08-10,4.8,1.49,False,19
IA,ai_in_production,202518,2025-08-11,2025-08-24,5.1,1.25,False,19
IA,ai_in_production,202519,2025-08-25,2025-09-07,7.5,1.55,False,19
IA,ai_in_production,202520,2025-09-08,2025-09-21,5.4,0.9,False,19
ID,ai_in_any_function,202524,2025-11-03,2025-11-16,12.8,3.24,False,16
ID,ai_in_production,202320,2023-09-11,2023-09-24,6.3,1.38,False,16
ID,ai_in_production,202321,2023-09-25,2023-10-08,3.4,1.37,False,16
ID,ai_in_production,202323,2023-10-23,2023-11-05,6.4,1.72,False,16
ID,ai_in_production,202324,2023-11-06,2023-11-19,3.6,0.83,False,16
ID,ai_in_production,202325,2023-11-20,2023-12-03,3.9,1.5,False,16
ID,ai_in_production,202326,2023-12-04,2023-12-17,5.7,1.44,False,16
ID,ai_in_production,202401,2023-12-18,2023-12-31,4.1,1.59,False,16
ID,ai_in_production,202403,2024-01-15,2024-01-28,8.4,2.23,False,16
ID,ai_in_production,202404,2024-01-29,2024-02-11,3.7,1.31,False,16
ID,ai_in_production,202406,2024-02-26,2024-03-10,4.4,1.47,False,16
ID,ai_in_production,202407,2024-03-11,2024-03-24,3.9,1.74,False,16
ID,ai_in_production,202408,2024-03-25,2024-04-07,4.9,1.53,False,16
ID,ai_in_production,202409,2024-04-08,2024-04-21,3.2,1.33,False,16
ID,ai_in_production,202410,2024-04-22,2024-05-05,4.7,1.06,False,16
ID,ai_in_production,202411,2024-05-06,2024-05-19,4.2,1.16,False,16
ID,ai_in_production,202412,2024-05-20,2024-06-02,4.2,1.23,False,16
ID,ai_in_production,202413,2024-06-03,2024-06-16,3.7,1.59,False,16
ID,ai_in_production,202414,2024-06-17,2024-06-30,4.1,0.83,False,16
ID,ai_in_production,202415,2024-07-01,2024-07-14,5.3,1.52,False,16
ID,ai_in_production,202416,2024-07-15,2024-07-28,6.8,1.66,False,16
ID,ai_in_production,202418,2024-08-12,2024-08-25,3.3,1.11,False,16
ID,ai_in_production,202419,2024-08-26,2024-09-08,6.3,2.12,False,16
ID,ai_in_production,202420,2024-09-09,2024-09-22,7.4,2.04,False,16
ID,ai_in_production,202421,2024-09-23,2024-10-06,6.4,1.45,False,16
ID,ai_in_production,202422,2024-10-07,2024-10-20,8.5,1.6,False,16
ID,ai_in_production,202426,2024-12-02,2024-12-15,6.4,2.31,False,16
ID,ai_in_production,202501,2024-12-16,2024-12-29,4.3,1.65,False,16
ID,ai_in_production,202502,2024-12-30,2025-01-12,7.2,2.31,False,16
ID,ai_in_production,202504,2025-01-27,2025-02-09,8.0,1.74,False,16
ID,ai_in_production,202505,2025-02-10,2025-02-23,7.0,1.46,False,16
ID,ai_in_production,202506,2025-02-24,2025-03-09,7.0,2.04,False,16
ID,ai_in_production,202507,2025-03-10,2025-03-23,9.0,2.2,False,16
ID,ai_in_production,202508,2025-03-24,2025-04-06,10.6,1.74,False,16
ID,ai_in_production,202509,2025-04-07,2025-04-20,4.4,1.63,False,16
ID,ai_in_production,202510,2025-04-21,2025-05-04,9.7,1.74,False,16
ID,ai_in_production,202511,2025-05-05,2025-05-18,6.5,1.95,False,16
ID,ai_in_production,202512,2025-05-19,2025-06-01,11.9,2.02,False,16
ID,ai_in_production,202513,2025-06-02,2025-06-15,13.4,1.71,False,16
ID,ai_in_production,202514,2025-06-16,2025-06-29,9.5,2.61,False,16
ID,ai_in_production,202515,2025-06-30,2025-07-13,6.7,1.83,False,16
ID,ai_in_production,202516,2025-07-14,2025-07-27,10.4,2.52,False,16
ID,ai_in_production,202517,2025-07-28,2025-08-10,9.7,2.48,False,16
ID,ai_in_production,202518,2025-08-11,2025-08-24,7.6,1.9,False,16
ID,ai_in_production,202519,2025-08-25,2025-09-07,11.1,1.92,False,16
ID,ai_in_production,202520,2025-09-08,2025-09-21,12.4,2.73,False,16
IL,ai_in_any_function,202524,2025-11-03,2025-11-16,14.4,1.36,False,17
IL,ai_in_production,202319,2023-08-28,2023-09-10,3.3,0.68,False,17
IL,ai_in_production,202320,2023-09-11,2023-09-24,3.2,0.55,False,17
IL,ai_in_production,202321,2023-09-25,2023-10-08,4.7,0.84,False,17
IL,ai_in_production,202322,2023-10-09,2023-10-22,3.1,0.51,False,17
IL,ai_in_production,202323,2023-10-23,2023-11-05,3.4,0.51,False,17
IL,ai_in_production,202324,2023-11-06,2023-11-19,4.5,0.54,False,17
IL,ai_in_production,202325,2023-11-20,2023-12-03,4.9,0.9,False,17
IL,ai_in_production,202326,2023-12-04,2023-12-17,3.5,0.55,False,17
IL,ai_in_production,202401,2023-12-18,2023-12-31,4.4,0.5,False,17
IL,ai_in_production,202402,2024-01-01,2024-01-14,4.5,0.58,False,17
IL,ai_in_production,202403,2024-01-15,2024-01-28,4.0,0.56,False,17
IL,ai_in_production,202404,2024-01-29,2024-02-11,5.1,0.65,False,17
IL,ai_in_production,202405,2024-02-12,2024-02-25,3.4,0.53,False,17
IL,ai_in_production,202406,2024-02-26,2024-03-10,4.0,0.67,False,17
IL,ai_in_production,202407,2024-03-11,2024-03-24,4.2,0.76,False,17
IL,ai_in_production,202408,2024-03-25,2024-04-07,4.1,0.37,False,17
IL,ai_in_production,202409,2024-04-08,2024-04-21,4.1,0.64,False,17
IL,ai_in_production,202410,2024-04-22,2024-05-05,4.9,0.9,False,17
IL,ai_in_production,202411,2024-05-06,2024-05-19,4.8,0.35,False,17
IL,ai_in_production,202412,2024-05-20,2024-06-02,5.1,0.48,False,17
IL,ai_in_production,202413,2024-06-03,2024-06-16,4.6,0.93,False,17
IL,ai_in_production,202414,2024-06-17,2024-06-30,4.0,0.54,False,17
IL,ai_in_production,202415,2024-07-01,2024-07-14,4.5,0.59,False,17
IL,ai_in_production,202416,2024-07-15,2024-07-28,6.4,0.9,False,17
IL,ai_in_production,202417,2024-07-29,2024-08-11,4.9,0.65,False,17
IL,ai_in_production,202418,2024-08-12,2024-08-25,5.9,0.52,False,17
IL,ai_in_production,202419,2024-08-26,2024-09-08,6.4,1.15,False,17
IL,ai_in_production,202420,2024-09-09,2024-09-22,6.6,0.59,False,17
IL,ai_in_production,202421,2024-09-23,2024-10-06,6.8,1.06,False,17
IL,ai_in_production,202422,2024-10-07,2024-10-20,6.3,0.92,False,17
IL,ai_in_production,202423,2024-10-21,2024-11-03,6.2,0.59,False,17
IL,ai_in_production,202424,2024-11-04,2024-11-17,5.3,0.71,False,17
IL,ai_in_production,202425,2024-11-18,2024-12-01,6.6,0.77,False,17
IL,ai_in_production,202426,2024-12-02,2024-12-15,6.6,0.88,False,17
IL,ai_in_production,202501,2024-12-16,2024-12-29,6.5,0.86,False,17
IL,ai_in_production,202502,2024-12-30,2025-01-12,5.4,0.73,False,17
IL,ai_in_production,202503,2025-01-13,2025-01-26,7.4,0.79,False,17
IL,ai_in_production,202504,2025-01-27,2025-02-09,6.7,0.84,False,17
IL,ai_in_production,202505,2025-02-10,2025-02-23,8.4,0.74,False,17
IL,ai_in_production,202506,2025-02-24,2025-03-09,6.7,0.73,False,17
IL,ai_in_production,202507,2025-03-10,2025-03-23,8.6,0.92,False,17
IL,ai_in_production,202508,2025-03-24,2025-04-06,6.5,0.9,False,17
IL,ai_in_production,202509,2025-04-07,2025-04-20,9.9,1.0,False,17
IL,ai_in_production,202510,2025-04-21,2025-05-04,7.9,1.29,False,17
IL,ai_in_production,202511,2025-05-05,2025-05-18,9.8,1.06,False,17
IL,ai_in_production,202512,2025-05-19,2025-06-01,7.6,0.74,False,17
IL,ai_in_production,202513,2025-06-02,2025-06-15,11.2,0.89,False,17
IL,ai_in_production,202514,2025-06-16,2025-06-29,8.1,1.34,False,17
IL,ai_in_production,202515,2025-06-30,2025-07-13,6.4,0.76,False,17
IL,ai_in_production,202516,2025-07-14,2025-07-27,7.4,0.57,False,17
IL,ai_in_production,202517,2025-07-28,2025-08-10,7.9,1.26,False,17
IL,ai_in_production,202518,2025-08-11,2025-08-24,10.0,0.82,False,17
IL,ai_in_production,202519,2025-08-25,2025-09-07,9.8,0.63,False,17
IL,ai_in_production,202520,2025-09-08,2025-09-21,8.5,0.9,False,17
IN,ai_in_any_function,202524,2025-11-03,2025-11-16,18.9,2.36,False,18
IN,ai_in_production,202319,2023-08-28,2023-09-10,3.3,0.55,False,18
IN,ai_in_production,202320,2023-09-11,2023-09-24,2.5,0.58,False,18
IN,ai_in_production,202321,2023-09-25,2023-10-08,2.9,0.83,False,18
IN,ai_in_production,202322,2023-10-09,2023-10-22,3.0,0.58,False,18
IN,ai_in_production,202323,2023-10-23,2023-11-05,3.2,0.72,False,18
IN,ai_in_production,202324,2023-11-06,2023-11-19,3.5,0.66,False,18
IN,ai_in_production,202325,2023-11-20,2023-12-03,3.4,0.94,False,18
IN,ai_in_production,202326,2023-12-04,2023-12-17,4.1,0.9,False,18
IN,ai_in_production,202401,2023-12-18,2023-12-31,3.1,0.64,False,18
IN,ai_in_production,202402,2024-01-01,2024-01-14,3.5,0.77,False,18
IN,ai_in_production,202403,2024-01-15,2024-01-28,5.3,1.13,False,18
IN,ai_in_production,202404,2024-01-29,2024-02-11,3.4,0.55,False,18
IN,ai_in_production,202405,2024-02-12,2024-02-25,4.3,1.24,False,18
IN,ai_in_production,202406,2024-02-26,2024-03-10,3.5,0.84,False,18
IN,ai_in_production,202407,2024-03-11,2024-03-24,2.6,0.78,False,18
IN,ai_in_production,202408,2024-03-25,2024-04-07,4.3,1.28,False,18
IN,ai_in_production,202409,2024-04-08,2024-04-21,3.7,0.94,False,18
IN,ai_in_production,202410,2024-04-22,2024-05-05,3.1,0.73,False,18
IN,ai_in_production,202411,2024-05-06,2024-05-19,3.5,1.03,False,18
IN,ai_in_production,202412,2024-05-20,2024-06-02,4.3,0.98,False,18
IN,ai_in_production,202413,2024-06-03,2024-06-16,3.3,0.73,False,18
IN,ai_in_production,202414,2024-06-17,2024-06-30,5.1,0.91,False,18
IN,ai_in_production,202415,2024-07-01,2024-07-14,3.2,0.92,False,18
IN,ai_in_production,202416,2024-07-15,2024-07-28,3.3,0.61,False,18
IN,ai_in_production,202417,2024-07-29,2024-08-11,5.0,0.37,False,18
IN,ai_in_production,202418,2024-08-12,2024-08-25,4.7,0.86,False,18
IN,ai_in_production,202419,2024-08-26,2024-09-08,6.0,0.86,False,18
IN,ai_in_production,202420,2024-09-09,2024-09-22,6.0,0.77,False,18
IN,ai_in_production,202421,2024-09-23,2024-10-06,6.8,2.05,False,18
IN,ai_in_production,202422,2024-10-07,2024-10-20,5.5,1.01,False,18
IN,ai_in_production,202423,2024-10-21,2024-11-03,6.3,1.0,False,18
IN,ai_in_production,202424,2024-11-04,2024-11-17,5.0,1.45,False,18
IN,ai_in_production,202425,2024-11-18,2024-12-01,6.1,2.0,False,18
IN,ai_in_production,202426,2024-12-02,2024-12-15,5.1,0.72,False,18
IN,ai_in_production,202501,2024-12-16,2024-12-29,5.3,0.84,False,18
IN,ai_in_production,202502,2024-12-30,2025-01-12,7.1,1.73,False,18
IN,ai_in_production,202503,2025-01-13,2025-01-26,6.1,1.36,False,18
IN,ai_in_production,202504,2025-01-27,2025-02-09,5.6,1.48,False,18
IN,ai_in_production,202505,2025-02-10,2025-02-23,5.7,1.56,False,18
IN,ai_in_production,202506,2025-02-24,2025-03-09,6.7,1.42,False,18
IN,ai_in_production,202507,2025-03-10,2025-03-23,8.3,1.18,False,18
IN,ai_in_production,202508,2025-03-24,2025-04-06,5.5,1.07,False,18
IN,ai_in_production,202509,2025-04-07,2025-04-20,5.8,1.09,False,18
IN,ai_in_production,202510,2025-04-21,2025-05-04,8.3,1.73,False,18
IN,ai_in_production,202511,2025-05-05,2025-05-18,8.0,1.4,False,18
IN,ai_in_production,202512,2025-05-19,2025-06-01,5.0,0.82,False,18
IN,ai_in_production,202513,2025-06-02,2025-06-15,5.5,1.05,False,18
IN,ai_in_production,202514,2025-06-16,2025-06-29,4.5,1.42,False,18
IN,ai_in_production,202515,2025-06-30,2025-07-13,7.0,1.15,False,18
IN,ai_in_production,202516,2025-07-14,2025-07-27,7.8,0.96,False,18
IN,ai_in_production,202517,2025-07-28,2025-08-10,9.6,1.09,False,18
IN,ai_in_production,202518,2025-08-11,2025-08-24,7.8,1.42,False,18
IN,ai_in_production,202519,2025-08-25,2025-09-07,6.9,1.05,False,18
IN,ai_in_production,202520,2025-09-08,2025-09-21,9.0,1.47,False,18
KS,ai_in_any_function,202524,2025-11-03,2025-11-16,19.1,4.24,False,20
KS,ai_in_production,202319,2023-08-28,2023-09-10,3.7,1.32,False,20
KS,ai_in_production,202321,2023-09-25,2023-10-08,3.8,1.15,False,20
KS,ai_in_production,202322,2023-10-09,2023-10-22,4.9,1.61,False,20
KS,ai_in_production,202324,2023-11-06,2023-11-19,3.1,0.87,False,20
KS,ai_in_production,202326,2023-12-04,2023-12-17,4.6,1.19,False,20
KS,ai_in_production,202401,2023-12-18,2023-12-31,4.3,1.4,False,20
KS,ai_in_production,202402,2024-01-01,2024-01-14,7.2,1.73,False,20
KS,ai_in_production,202403,2024-01-15,2024-01-28,5.2,1.17,False,20
KS,ai_in_production,202404,2024-01-29,2024-02-11,6.0,1.43,False,20
KS,ai_in_production,202408,2024-03-25,2024-04-07,4.9,1.43,False,20
KS,ai_in_production,202410,2024-04-22,2024-05-05,5.1,1.76,False,20
KS,ai_in_production,202413,2024-06-03,2024-06-16,3.8,0.91,False,20
KS,ai_in_production,202414,2024-06-17,2024-06-30,4.9,1.45,False,20
KS,ai_in_production,202415,2024-07-01,2024-07-14,4.6,1.66,False,20
KS,ai_in_production,202417,2024-07-29,2024-08-11,5.0,1.15,False,20
KS,ai_in_production,202418,2024-08-12,2024-08-25,6.1,1.17,False,20
KS,ai_in_production,202419,2024-08-26,2024-09-08,4.1,1.27,False,20
KS,ai_in_production,202420,2024-09-09,2024-09-22,5.7,1.31,False,20
KS,ai_in_production,202422,2024-10-07,2024-10-20,5.5,1.43,False,20
KS,ai_in_production,202423,2024-10-21,2024-11-03,5.5,1.16,False,20
KS,ai_in_production,202424,2024-11-04,2024-11-17,7.3,2.4,False,20
KS,ai_in_production,202425,2024-11-18,2024-12-01,4.3,1.38,False,20
KS,ai_in_production,202426,2024-12-02,2024-12-15,3.5,0.72,False,20
KS,ai_in_production,202501,2024-12-16,2024-12-29,5.1,1.49,False,20
KS,ai_in_production,202502,2024-12-30,2025-01-12,8.2,1.42,False,20
KS,ai_in_production,202503,2025-01-13,2025-01-26,5.8,1.73,False,20
KS,ai_in_production,202504,2025-01-27,2025-02-09,7.6,1.15,False,20
KS,ai_in_production,202505,2025-02-10,2025-02-23,6.1,1.58,False,20
KS,ai_in_production,202506,2025-02-24,2025-03-09,5.0,1.35,False,20
KS,ai_in_production,202507,2025-03-10,2025-03-23,8.6,1.88,False,20
KS,ai_in_production,202508,2025-03-24,2025-04-06,7.5,1.95,False,20
KS,ai_in_production,202510,2025-04-21,2025-05-04,12.3,1.97,False,20
KS,ai_in_production,202511,2025-05-05,2025-05-18,9.9,1.36,False,20
KS,ai_in_production,202512,2025-05-19,2025-06-01,5.5,1.47,False,20
KS,ai_in_production,202513,2025-06-02,2025-06-15,8.8,2.16,False,20
KS,ai_in_production,202514,2025-06-16,2025-06-29,7.5,1.81,False,20
KS,ai_in_production,202515,2025-06-30,2025-07-13,5.9,2.11,False,20
KS,ai_in_production,202516,2025-07-14,2025-07-27,5.2,1.4,False,20
KS,ai_in_production,202517,2025-07-28,2025-08-10,9.4,2.65,False,20
KS,ai_in_production,202518,2025-08-11,2025-08-24,6.6,1.33,False,20
KS,ai_in_production,202519,2025-08-25,2025-09-07,6.4,1.01,False,20
KS,ai_in_production,202520,2025-09-08,2025-09-21,10.6,1.05,False,20
KY,ai_in_any_function,202524,2025-11-03,2025-11-16,13.5,1.87,False,21
KY,ai_in_production,202319,2023-08-28,2023-09-10,4.2,0.9,False,21
KY,ai_in_production,202322,2023-10-09,2023-10-22,2.9,0.55,False,21
KY,ai_in_production,202324,2023-11-06,2023-11-19,4.5,1.51,False,21
KY,ai_in_production,202325,2023-11-20,2023-12-03,6.1,2.27,False,21
KY,ai_in_production,202401,2023-12-18,2023-12-31,3.7,1.26,False,21
KY,ai_in_production,202402,2024-01-01,2024-01-14,3.6,1.2,False,21
KY,ai_in_production,202403,2024-01-15,2024-01-28,3.9,1.4,False,21
KY,ai_in_production,202405,2024-02-12,2024-02-25,4.0,1.61,False,21
KY,ai_in_production,202407,2024-03-11,2024-03-24,3.3,1.05,False,21
KY,ai_in_production,202408,2024-03-25,2024-04-07,4.2,1.41,False,21
KY,ai_in_production,202411,2024-05-06,2024-05-19,4.7,0.86,False,21
KY,ai_in_production,202417,2024-07-29,2024-08-11,5.9,1.09,False,21
KY,ai_in_production,202418,2024-08-12,2024-08-25,4.3,1.94,False,21
KY,ai_in_production,202421,2024-09-23,2024-10-06,3.2,0.99,False,21
KY,ai_in_production,202422,2024-10-07,2024-10-20,5.9,1.65,False,21
KY,ai_in_production,202423,2024-10-21,2024-11-03,4.4,1.34,False,21
KY,ai_in_production,202424,2024-11-04,2024-11-17,4.5,1.12,False,21
KY,ai_in_production,202501,2024-12-16,2024-12-29,6.1,1.2,False,21
KY,ai_in_production,202502,2024-12-30,2025-01-12,5.2,1.46,False,21
KY,ai_in_production,202503,2025-01-13,2025-01-26,3.6,1.15,False,21
KY,ai_in_production,202504,2025-01-27,2025-02-09,6.0,2.03,False,21
KY,ai_in_production,202505,2025-02-10,2025-02-23,6.3,1.53,False,21
KY,ai_in_production,202506,2025-02-24,2025-03-09,4.3,0.67,False,21
KY,ai_in_production,202507,2025-03-10,2025-03-23,4.4,1.02,False,21
KY,ai_in_production,202508,2025-03-24,2025-04-06,5.9,1.62,False,21
KY,ai_in_production,202509,2025-04-07,2025-04-20,3.9,1.35,False,21
KY,ai_in_production,202511,2025-05-05,2025-05-18,7.5,1.27,False,21
KY,ai_in_production,202512,2025-05-19,2025-06-01,6.7,1.25,False,21
KY,ai_in_production,202514,2025-06-16,2025-06-29,9.9,2.94,False,21
KY,ai_in_production,202515,2025-06-30,2025-07-13,5.7,1.14,False,21
KY,ai_in_production,202516,2025-07-14,2025-07-27,6.6,1.2,False,21
KY,ai_in_production,202517,2025-07-28,2025-08-10,9.0,1.12,False,21
KY,ai_in_production,202518,2025-08-11,2025-08-24,9.1,1.64,False,21
KY,ai_in_production,202519,2025-08-25,2025-09-07,9.3,1.53,False,21
KY,ai_in_production,202520,2025-09-08,2025-09-21,9.7,2.07,False,21
